simu_idx,session_idx,lamda,omega,v0
11,2,2.642449177745532e-09,0.16278415407061234,0.04497327906441856
11,3,0.9999661936496946,0.036985968507369564,0.9999338930386481
11,4,0.9249093234492499,0.0352813769289925,0.999933894042246
11,5,0.999999997569636,0.03809212694365866,0.9999552450972701
11,6,0.9999397711930207,0.03908897305262821,0.9999338930386481
11,7,0.9999999979175513,0.03860043773518519,0.9999589457386872
11,8,0.9999999985214519,0.03840466670159351,0.999947624547425
11,9,0.999995997832649,0.03917626645800793,0.9999999968811967
12,0,0.0016850762389177794,0.9999456319347552,0.6432297149824936
12,1,4.061952160598438e-09,0.847708099500381,0.8937370579729028
12,2,1.3780976791249265e-09,0.9999603226379398,0.7254990882663687
12,3,2.400202954305448e-09,0.5960781416343405,0.9873061008974111
12,4,0.0027835217011608635,0.9999999999945786,0.5664327125005014
12,5,4.7716920166477575e-09,0.9822193904533539,0.8726978740657065
12,6,0.0033265802584167754,0.9999999999999427,0.606180878774639
12,7,0.0023601464630001287,0.9999999999555882,0.6274925312257285
12,8,3.5182096575536184e-09,0.9992472183506188,0.8681354202085813
12,9,0.00124032330515217,0.9999999981871168,0.676851217035719
13,0,1.2475757228633721e-08,0.7672878988544581,0.28036339901715746
13,1,3.4912919106840964e-09,0.40386125007245277,0.3842962552807963
13,2,4.102030948417334e-13,0.17968638042957566,0.5062958642231068
13,3,0.9999999999941243,0.009098678351637905,0.07704800433369699
13,4,9.383958108543255e-14,0.8435155785802121,0.28249050324449987
13,5,4.087665302057381e-13,0.16868326250879198,0.4634268754353936
13,6,3.5042811071950004e-09,0.20258866459860472,0.49410115103755886
13,7,0.9999366322363011,0.20083922535025905,0.9999338930386481
13,8,1.018160870284307e-12,0.8358942638994724,0.27562505855382274
13,9,0.9999455040209567,0.1985478398774837,0.9999338930386481
14,0,6.610696135189607e-05,0.9999523004712,0.8152781002649131
14,1,6.201034434180335e-13,0.9999484814620346,0.8100648685825426
14,2,6.610696135189607e-05,0.999936541801457,0.857804995708594
14,3,5.960946813359253e-05,0.9999999969212793,0.7955985231306355
14,4,2.7746224633133785e-11,0.995576389912511,0.7161164278021618
14,5,0.8597641328437938,0.44023133895650923,0.9999338930386481
14,6,6.610696135189607e-05,0.9999354128156089,0.7742500579446826
14,7,1.1757794873431615e-11,0.8987308020558062,0.7453520458979842
14,8,1.8560605882611063e-13,0.9999421037164705,0.8379191791665817
14,9,6.596356275978615e-05,0.9999999980289065,0.7705237519507666
15,0,0.7732949517708018,0.05359949576162383,0.9999999974130636
15,1,0.7843131444556269,0.05037567924004864,0.9999338930386481
15,2,0.804986466399408,0.050404473249587294,0.9999340956277827
15,3,0.799789665374932,0.05083405428013869,0.9999999972991109
15,4,0.8229260185934543,0.050542852533847674,0.9999999965177089
15,5,0.8340483827505195,0.050819265035706176,0.9999338930386481
15,6,0.7831399757909185,0.050399690089022564,0.999999996990859
15,7,0.8377183840839532,0.05157654577599545,0.9999999978040829
15,8,0.8093573625293062,0.047975869849783644,0.9999999979785588
15,9,0.8349780946827238,0.051856110259985114,0.9999999973142243
16,0,0.7745757277790292,0.11568533471647682,0.9999999972991109
16,1,0.7931705038642158,0.11940488287190831,0.9999338930386481
16,2,0.8212075405767469,0.12066083712288846,0.9999339678413767
16,3,0.7949650706870344,0.11825948329937067,0.9999338930386481
16,4,2.2893108725658433e-09,0.18228961651128459,0.22985058392982022
16,5,0.0008417395427207767,1.161696661176187e-11,0.5271982270771032
16,6,0.9729643032442717,0.11673330770436584,0.9966146470661933
16,7,0.9367286510918302,0.10093351467368625,0.9999999982727571
16,8,0.16360202411874072,0.14870843057104213,0.3189476861438579
16,9,0.00046142947156114773,0.08439752954190277,0.3239054513806427
17,0,0.001454638100861031,0.9999290234328536,0.9999320728475259
17,1,0.0017094735152542574,0.9999346585966832,0.9999909431020797
17,2,0.0015482053602957164,0.9999338930386481,0.9999338930386481
17,3,0.0009402805310264114,0.9999338930386481,0.9999338930386481
17,4,0.0013723057726938753,0.999933893130629,0.9999999999999584
17,5,0.001854274352243433,0.9999961038100328,0.9999338722795762
17,6,0.001216559008649135,0.9999338930386481,0.9999338930386481
17,7,0.0025589502535875307,0.9999985973969906,0.9999999962070049
17,8,0.004519457800592669,0.9999340223893782,0.9999999976510467
17,9,0.0016640935069228012,0.9999683676494336,0.9999338855386276
18,0,3.681940329761743e-06,0.9999999977876788,0.9999645238528216
18,1,6.47539902302865e-05,0.9999338931031146,0.9999999999998236
18,2,0.00046098620022623645,0.9999338930386481,0.9999338930386481
18,3,0.0006160411080278785,0.9999338930386481,0.9999338930386481
18,4,0.0001309510826606027,0.9999338931796244,0.9999999999999416
18,5,0.0004184951085397531,0.9999338930622792,0.9999999982442528
18,6,0.0031218842916457706,0.9999717432606195,0.9999999975129197
18,7,0.009617869800334593,0.9999378733379717,0.9999999973858662
18,8,6.723862892135012e-05,0.9999338930693358,0.9999999999998713
18,9,0.010877302168397069,0.9999339684656648,0.9999999972991109
19,0,0.003715271781080081,0.9999999999998992,0.9999338931732054
19,1,0.0031617538621659235,0.9999538752268111,0.9999338907009574
19,2,0.004106315250453635,0.9999338930386481,0.9999338930386481
19,3,0.0036061609712486117,0.9999999977152337,0.9999372775977478
19,4,0.009070127771393178,0.9999388388342288,0.9999999975324486
19,5,0.004438418437618301,0.999933893101244,0.999999999999999
19,6,0.0037356624789717267,0.9999338930386481,0.9999338930386481
19,7,0.003325985754999846,0.9999338930386451,0.9999338930386298
19,8,0.0036896677282001536,0.9999338930390885,0.9999999983511836
19,9,0.02731726553398938,0.9999363961604674,0.9999999983307587
20,0,0.008889862594494754,0.9999426500240326,0.9999999972991109
20,1,0.003456808744221596,0.9999999973142243,0.9999997296573209
20,2,0.0022613752110520013,0.9999338930361703,0.9999999979099755
20,3,0.0025491382534736187,0.9999338930386481,0.9999338930386481
20,4,0.009356051746823064,0.9999361537133422,0.9999999972991109
20,5,0.0024022926398681436,0.9995380197842273,0.9999985117401127
20,6,0.0025897026109487683,0.9999338930288569,0.9999999979837353
20,7,0.002491545189972651,0.9999338930386481,0.9999338930386481
20,8,0.004411733276043878,0.9999501014714061,0.9999999976577895
20,9,0.006160003536707066,0.9999339087866146,0.8476904546020337
21,0,0.0007024789247153973,0.07091884829981579,0.39532284254822886
21,1,0.00016716826619260912,0.08336200751298796,0.3401787793665877
21,2,3.6936564164238195e-14,0.06878896257448748,0.32893382234448354
21,3,0.00043589114399220595,0.11452897236613008,0.3276027487527773
21,4,0.9001993814828797,0.1303905848082266,0.9999338930386481
21,5,0.00012593431035137046,0.1325960649624286,0.29737342529130295
21,6,4.0109336113466555e-09,0.18815507673711016,0.28679541508659845
21,7,3.1533642443512163e-09,0.23364128720345806,0.27317233995939383
21,8,0.9999338930386481,0.1254182184615351,0.9999338930386481
21,9,3.7166656406669836e-09,0.3615840811258012,0.21912356669801736
22,0,0.003878022909280184,0.9999338930386481,0.9999338930386481
22,1,0.003195541921432254,0.9999338930386481,0.9999338930386481
22,2,0.0036618031826044168,0.9999338930369891,0.9999999981429892
22,3,0.011374889953242455,0.9999550201095065,0.9999999974096595
22,4,0.003343095146134121,0.9999338930371408,0.9999999982617104
22,5,0.0071290174864685595,0.9999630379052012,0.9999999975342977
22,6,0.003027048250231866,0.9999631491467584,0.9999339591301752
22,7,0.0028760280208608518,0.9999656486244047,0.9999338857070992
22,8,0.013981173911936876,0.9999364666567672,0.9999999972991109
22,9,0.002940824372803814,0.9999470060398921,0.9999338851280791
23,0,0.8065950342163077,0.016673299778825767,0.9999999978988755
23,1,0.865727525955628,0.016326201083238685,0.9999999999999409
23,2,0.9083182253308274,0.016700330220465652,0.999934027687693
23,3,0.9704100873664265,0.01697628953118379,0.9999999772472138
23,4,0.8522977063896473,0.01713441386090664,0.9999338930386481
23,5,0.8025293499246692,0.01665712328851943,0.9999999972379077
23,6,0.8402154195930582,0.017554404956616552,0.9999342396445753
23,7,0.8453862624416558,0.01734690630448715,0.9999341671143781
23,8,0.8826360408872185,0.016741880130546193,0.9999338888541903
23,9,0.8766650650820549,0.017591862858760816,0.9999338969243712
24,0,0.472989428256382,0.0047180921557058,0.9999999995368699
24,1,0.48752529711705217,0.004554285582657147,0.9999999999909216
24,2,0.4420806401261182,0.004653575078725279,0.9999999999768016
24,3,0.4778873795850178,0.004621196109770722,0.9999999980690838
24,4,0.5034263961481699,0.0045831460334970365,0.9986793988675613
24,5,0.5520399821206278,0.004537913312488859,0.9999296133909787
24,6,0.4918628525676089,0.004701410223692396,0.999999997821642
24,7,0.5046674232873652,0.004675040999646663,0.9999999999318124
24,8,0.4755362670788418,0.004633985300829646,0.9999406296850029
24,9,0.5114793717919525,0.004700700851234653,0.9999999969187886
25,0,0.9999436342253398,0.0888157360407977,0.9999338930386481
25,1,0.9999648708089356,0.09775082375048662,0.9999338930386481
25,2,0.9999850988304109,0.09361581335890821,0.9999999972991109
25,3,0.9999999972991109,0.09953834508596156,0.9999447858779741
25,4,0.9999663420138767,0.09585368203230064,0.9999999973308299
25,5,0.9999356095500191,0.10080508230806459,0.9999338930386481
25,6,2.851396389389606e-09,0.3035187238684064,0.17776065659325663
25,7,0.9999592558240101,0.09382467964946191,0.9999999983307587
25,8,0.9999497506017623,0.09776350782255534,0.9999999983307587
25,9,0.9999999992586194,0.09965162793758861,0.9999591423178062
26,0,0.9999665122900517,0.06305388651276198,0.9999999983307587
26,1,0.9999999990109583,0.06725894498935032,0.9999654278198608
26,2,0.9999999975879489,0.06762827732775492,0.9999390025936898
26,3,0.9999352028009629,0.06800432731949041,0.9999338930386481
26,4,0.9999999973726744,0.06339606608485847,0.9999863837389898
26,5,0.9883328952228142,0.06575224363752447,0.9999999976545704
26,6,0.999936825350513,0.06516427335884836,0.9999338930386481
26,7,0.9950928275363136,0.06538360332628221,0.9999999994338908
26,8,0.9999961163609593,0.06586636886080234,0.9999999986424408
26,9,0.9999999993624066,0.06634512110505042,0.9999674996066882
27,0,0.006865537015269855,0.9999500130788919,0.9999999976452917
27,1,0.013797936715552584,0.9999420328730882,0.9999999974041986
27,2,0.008610267646488312,0.9999510777531461,0.9999999975284933
27,3,0.008071693711438805,0.9999367379747415,0.9999999975129197
27,4,0.008463403262367311,0.9999346431741125,0.9999999975129197
27,5,0.003830695177205888,0.9999698768665514,0.9999999975595968
27,6,0.0038177022945175263,0.9999338930386481,0.9999338930386481
27,7,0.003852007798794025,0.9999338930368217,0.9999999983535781
27,8,0.004315785742801453,0.9999748302196323,0.9999338777280531
27,9,0.007313764494783491,0.9999732406060323,0.9999999975259697
28,0,0.0008980583860182853,0.9999338930342263,0.9999999999998989
28,1,0.0007881404981129196,0.999981035947067,0.9999339092999409
28,2,6.292797836411482e-05,0.9999999972991109,0.9999639335999888
28,3,0.0009622902139629166,0.9999338929072519,0.9999999999999556
28,4,0.0009265182445202865,0.9999338930658078,0.9999999999999136
28,5,0.0009118681385638084,0.9999338930386481,0.9999338930386481
28,6,0.008380650603696681,0.9999669546999951,0.999999998629704
28,7,0.0007786038457735541,0.9999338930159564,0.9999338930053231
28,8,0.0007866528864651498,0.9999655038134608,0.9999999965663648
28,9,0.0009491761445877118,0.9999880801009602,0.999933919374045
29,0,0.0049205208461387895,0.21023885423703847,0.02568917704116367
29,1,0.9999999983749284,0.06045505108091838,0.9999508385009779
29,2,0.999999999756461,0.062292938301379844,0.9999548724983258
29,3,0.9999551813416363,0.06372996717996567,0.9999999976617759
29,4,0.9999999982228914,0.06362547870369979,0.9999340296364244
29,5,0.9999999982310005,0.06422823509052634,0.9999728575679478
29,6,0.9999999983307587,0.06297573070854365,0.9999699346471346
29,7,0.9641349029403118,0.06188490550727575,0.9999999978971983
29,8,0.9999999977981019,0.06328852814564731,0.9999709379195006
29,9,0.999999998833177,0.05938017869338548,0.99996292618772
30,0,0.49064574193786525,0.004477210657591251,0.999961521849832
30,1,0.509586820670099,0.004458511181838276,0.9999478319283687
30,2,0.4943535205925439,0.004314977592316194,0.9999596697372818
30,3,0.5072898270734213,0.004565967694399911,0.9999999981882148
30,4,0.550632221647271,0.004464651166728837,0.999964563147473
30,5,0.6059531645006814,0.004282399155766494,0.9999999981508277
30,6,0.4001086837673973,0.004380233088912279,0.9999999999998848
30,7,0.47780347799353534,0.004256666456261205,0.9999499658944803
30,8,0.5031673519071146,0.004518849037646695,0.9999591239950761
30,9,0.5027154317345435,0.004572447078779718,0.9999551575113789
31,0,0.7968393461054993,0.015762419035112493,0.9999342160714945
31,1,0.7837936285225593,0.01563805442143216,0.9999338974559075
31,2,0.8307078071880597,0.016023901266140533,0.9999999982427935
31,3,0.7818494640382356,0.015800595269951753,0.9999999973079613
31,4,0.9267386013322177,0.015506904734248884,0.9999338930386481
31,5,0.7661346381028387,0.015441846792108643,0.9999999978681733
31,6,0.8025269982206726,0.015360887030562896,0.9999999969193637
31,7,0.8256753341851729,0.015714351005480055,0.9999999983307587
31,8,0.7629133491998383,0.015926440913720703,0.9999999983307587
31,9,0.8757813481434267,0.015223506724297045,0.9999340139219746
32,0,0.014128560603345056,0.9999384642815682,0.9999999974125751
32,1,0.004308975990451172,0.9999999763649702,0.9999338770722741
32,2,0.004583260324197223,0.9999999999999006,0.999933894074223
32,3,0.004267821753182188,0.9999338930386481,0.9999338930386481
32,4,0.010031918148444088,0.9999475322912287,0.9999999973142243
32,5,0.004753411236871835,0.9999338930386481,0.9999338930386481
32,6,0.0047077659807597426,0.9999338931004832,0.9999999999999443
32,7,0.004378095620807939,0.9999917194327588,0.9999338725249474
32,8,0.018225630054104585,0.999938651310378,0.9999999972991109
32,9,0.004800144138694049,0.9999338930386481,0.9999338930386481
33,0,0.8301302459903186,0.014414823920738114,0.9999999976631536
33,1,0.8048482743487573,0.013981652657705925,0.9999338903390232
33,2,0.7889475566238603,0.013757342833327272,0.9999999989044672
33,3,0.7963270273043154,0.014066861684369415,0.9999999967627818
33,4,0.7888876868780568,0.014482088332884644,0.9999999966662406
33,5,0.8173841711569988,0.013876479335610379,0.999999997385071
33,6,0.8642493275316974,0.014101896505793809,0.9999999975360565
33,7,0.846709753888275,0.014189872823317457,0.999934070950375
33,8,0.876973428009435,0.013886699222837858,0.9999999983307587
33,9,0.8564629450536759,0.013708091034678878,0.9999999972991109
34,0,1.4958038474655452e-13,0.6128696533098176,0.16410568976730247
34,1,1.9242745646019532e-14,0.0718174864060009,0.3092431874330903
34,2,5.830607772581899e-13,0.17390997782435538,0.26370124644266446
34,3,0.8154356368179028,0.09904138250384747,0.9999999968709838
34,4,0.5899904791861154,0.1311196168414558,0.9999338930386481
34,5,4.012843836903158e-09,0.14022552173171146,0.283101025324011
34,6,0.750524482590737,0.12972526322162242,0.9999338930386481
34,7,0.7878237683332368,0.13438864244343363,0.9999999966197954
34,8,0.7504290070700025,0.1269051700152088,0.9999338930386481
34,9,0.7793169098452926,0.1267422773452733,0.9999999968117287
35,0,0.9999999985100623,0.04870073195031826,0.999936046191887
35,1,0.9999999972991109,0.04697390715121255,0.9999509579824201
35,2,0.9999999976318882,0.047102395270454435,0.9999518915182595
35,3,0.9999999977595925,0.04789362083237368,0.9999416874944345
35,4,0.9999654001111508,0.0480002960097447,0.9999999983307587
35,5,0.9999786359180313,0.04883043826538586,0.9999999972991109
35,6,0.9999999983317677,0.05076013039075049,0.9999712666611382
35,7,0.9999442959491841,0.04899067167859994,0.9999999972991109
35,8,0.9999999981886638,0.048561235101427395,0.9999386964513889
35,9,0.9999999975557605,0.04960602627588135,0.9999674609395465
36,0,0.8716092596794468,0.05498941929701021,0.9999999972668576
36,1,0.698366693135508,0.05422354249035687,0.9999338930386481
36,2,0.8617917805498072,0.06141330289503881,0.9999999973058729
36,3,0.8320975402064407,0.05835033038917016,0.9999999983307587
36,4,0.8546353820972188,0.057499176067065706,0.9999999973134752
36,5,0.8095178016762248,0.05669842005843137,0.9999999973134752
36,6,0.7845667128067221,0.05791309763591522,0.9999999972991109
36,7,0.8326541040875778,0.05775180542570606,0.999999994180396
36,8,0.8646731225817549,0.059111086679724534,0.9999999999998631
36,9,0.8743493330947639,0.05391172324169738,0.9999338930386481
37,0,0.007674316675177694,0.9999743996229197,0.999999998522212
37,1,6.25238330359221e-05,0.9999999973372289,0.9999737134253908
37,2,4.757157319328384e-05,0.9999999973262426,0.9999512144562155
37,3,0.0015535719239875192,0.9999526555033553,0.9999999972991109
37,4,2.7052247367980566e-09,0.9999338927957269,0.9999423389427938
37,5,1.922112087491401e-09,0.9999550751205478,0.9999353408859553
37,6,6.610696135189607e-05,0.9999338930386481,0.9999561043226946
37,7,8.54909214037489e-08,0.9999999999999978,0.9999337860081294
37,8,6.166731395281742e-05,0.9999999973539654,0.9999827127831281
37,9,6.610696135189607e-05,0.9999338930386481,0.9999438402188285
38,0,5.24923453973822e-07,0.9308012778638706,0.5102896780873684
38,1,5.604792460826703e-09,0.15605549970820456,0.9365056599731346
38,2,6.396742929001956e-13,0.9999368670950554,0.59381972824734
38,3,4.482442170781746e-15,0.9999569686341918,0.46916290468379
38,4,6.761738018028904e-06,0.9999951493368565,0.501094656934929
38,5,2.7843542022138636e-09,0.3090721927566574,0.8840666519362115
38,6,3.798647215182033e-09,0.6193518928589516,0.6803411313675429
38,7,2.2770531171917147e-09,0.6273397358569992,0.685479012464618
38,8,3.2109104748716106e-09,0.37215947495151475,0.8632648514808183
38,9,5.6770060051982023e-05,0.5325494930960647,0.7887749371106749
39,0,0.9060361313168782,0.05228066296632829,0.9999999983307587
39,1,0.9612171250427524,0.048969823109452464,0.9999404716685468
39,2,0.9154420648722026,0.052888328981672596,0.9999338930386481
39,3,0.657290163698355,0.04712685947867214,0.9999999994550831
39,4,0.9006371102528385,0.050726281944127816,0.999999998484887
39,5,0.9264101984582731,0.04652781728202848,0.9999338930386481
39,6,0.8787271706398034,0.05091000271904655,0.9999339374635403
39,7,0.9999903806721475,0.04961287458459825,0.9999999984059611
39,8,0.8712341558953743,0.04841877335196721,0.9999999971950709
39,9,0.8894624491447097,0.05244205553595494,0.9999999966415106
40,0,0.3914497964261615,0.001978153503138071,0.9999999993189062
40,1,0.4190113640745311,0.0019277630160801531,0.999999999449902
40,2,0.43490287032868763,0.0020198794217318613,0.9999950062628087
40,3,0.40372149808177205,0.002024870975644238,0.9999999980041657
40,4,0.3907992917868522,0.0019196425136666318,0.9999397673472152
40,5,0.4239529836258018,0.0020239790301378262,0.999989467217541
40,6,0.41630117619631635,0.002004778047685978,0.99949557077751
40,7,0.4076869433090886,0.002094378441525987,0.9999645611089212
40,8,0.4108277710304344,0.0019786773752620283,0.999987500203914
40,9,0.40582032042743116,0.001992791739383396,0.9990902864250095
41,0,0.00310320347736952,0.9999442912394675,0.9999338979389062
41,1,0.011699644716206263,0.9999362948822238,0.9999999973142243
41,2,0.012639587158508726,0.9999370492708882,0.9999999973447019
41,3,0.015833903570156144,0.999943491299613,0.9999999982898687
41,4,0.009399046206776503,0.9999413263536575,0.9999999975129197
41,5,0.0033875556426159865,0.9999338930386481,0.9999338930386481
41,6,0.01071052220538926,0.9999456416102895,0.9999999973142243
41,7,0.004566523346708465,0.9999452562655091,0.9999338861649981
41,8,0.0032765389071104413,0.9999338930386481,0.9999338930386481
41,9,0.003656555638296187,0.9999338930386481,0.9999338930386481
42,0,0.6752407521567629,0.009857223590109133,0.9999338768023642
42,1,0.7101004612086419,0.009932309455386553,0.999999999999855
42,2,0.6808685826444468,0.010295571387552372,0.9999339477644212
42,3,0.6787909829441683,0.010178467483316538,0.9999999969320735
42,4,0.7028948034656249,0.010305344280037675,0.9999045407852629
42,5,0.7363278175256529,0.009939922802519874,0.9999339054532715
42,6,0.7722988245255707,0.009666802320364438,0.9999999964951279
42,7,0.5418156891539673,0.009841002226663233,0.9999999983362571
42,8,0.70538088094409,0.010153133261087468,0.999933377116894
42,9,0.6602320999919356,0.010382673279094878,0.9999999972771406
43,0,0.001063818614504494,0.9999338930386481,0.9999338930386481
43,1,0.004340148615046567,0.9999452335786218,0.9999999975129197
43,2,0.0010992003167746584,0.9999338931161971,0.999999999999916
43,3,0.0010815705970598512,0.9999338931325319,0.9999999999999891
43,4,0.005171065453168175,0.9999405234286676,0.999999997544962
43,5,0.0019222177805683608,0.9999543895627021,0.9999999977726277
43,6,0.0011335573534708393,0.9999338930437256,0.9999999999999161
43,7,0.0011713553137228416,0.9998476367406741,0.9999438352700623
43,8,0.0006484282192205329,0.9999338930386481,0.9999338930386481
43,9,0.0010612330687302092,0.9999338930386481,0.9999338930386481
44,0,0.9999999997753168,0.027370328317891993,0.9999735364575562
44,1,0.9999513178585252,0.028213223629278444,0.9999999983307587
