simu_idx,session_idx,lr,weight
22,0,0.16686422521908612,3.56578978821187e-05
22,1,0.1660537868287766,6.961010095072051e-05
22,2,0.1664778884832783,9.199891975263124e-09
22,3,0.1660192391472462,6.399630153735269e-05
22,4,0.16703761732170577,6.397956575105109e-05
22,5,0.1664786232742309,9.326786028767985e-17
22,6,0.16647862327421664,1.4062244533078265e-16
22,7,0.1664774192003178,1.494003965036902e-08
22,8,0.16647743553337424,1.4814356485877531e-08
22,9,0.16597152080282473,6.978748480694708e-05
23,0,0.27866095162220955,1.7208363517982903e-15
23,1,0.278660951622352,9.436807180327162e-16
23,2,0.2786607338821033,1.7390990929801073e-08
23,3,0.2786609516223775,4.995144647890332e-16
23,4,0.2786609516224124,2.1802160470736736e-16
23,5,0.27866095162244814,6.506616929734068e-17
23,6,0.2786609516224601,2.775984713936286e-16
23,7,0.278660836950059,3.292653539674828e-09
23,8,0.27866094142638426,1.387827624183859e-10
23,9,0.2786609516224214,1.787581204322943e-16
24,0,0.14697110021681123,1.6401813347191615e-08
24,1,0.1469723617846219,1.0903428689974339e-13
24,2,0.14697120749806594,1.5725531103801258e-08
24,3,0.14696989574107305,2.3318583300567634e-08
24,4,0.1469723205807381,9.582637420419437e-09
24,5,0.14720428927114135,5.059685258485785e-05
24,6,0.14703090671237826,5.791681124979532e-05
24,7,0.14697246553830878,2.1407220056192035e-08
24,8,0.14697236179307296,1.2615145548423558e-16
24,9,0.14697236179305426,4.99610773847841e-16
25,0,0.4776030647850289,0.15754480618354735
25,1,0.4069428769811744,0.15463452850720472
25,2,0.3971724881374678,0.14168371916662031
25,3,0.4717273354234639,0.15215898541003284
25,4,0.3666017222688367,0.13437731774116132
25,5,0.41308637155710404,0.140031165871926
25,6,0.45255588009605396,0.15432648653097722
25,7,0.4651026133219708,0.1400238174338153
25,8,0.3716423252086361,0.15251814315200032
25,9,0.4523568794017349,0.1279272013668257
26,0,0.3337147091502765,4.549588244470306e-16
26,1,0.3337147092631301,4.779281342556907e-12
26,2,0.33373297569981214,3.6509347028322445e-05
26,3,0.333714711737267,1.0607438266218681e-15
26,4,0.333714795619384,3.913815534946209e-09
26,5,0.3337147091502645,1.9057653031498177e-18
26,6,0.33371470915034773,9.43716822109897e-16
26,7,0.3337147091823967,2.774264727008071e-12
26,8,0.3338819000907187,3.918785226355917e-05
26,9,0.3337147091502673,1.3290672405650295e-16
27,0,0.03374805232706556,4.57535775836699e-22
27,1,0.033748052279204736,3.0091299415437483e-13
27,2,0.03374805217541836,2.7667224616793875e-16
27,3,0.03374805232706168,9.172751475021988e-18
27,4,0.03374805232706506,4.454821492041481e-18
27,5,0.033748051943651075,2.4342240939197823e-12
27,6,0.033747942109385795,7.188592331296252e-10
27,7,0.03374805227315291,6.7166497043878235e-15
27,8,0.033748052246148845,2.3868019834398892e-15
27,9,0.033748052279035434,4.993763722950816e-16
28,0,0.085533087894381,1.7093354620818508e-15
28,1,0.08432694552299577,7.170923575427639e-05
28,2,0.08553308777105939,1.1639895458480074e-12
28,3,0.08553308789549562,2.6964525269955225e-16
28,4,0.0855330878955962,5.568859220474335e-17
28,5,0.0855330878956427,6.107689454275528e-16
28,6,0.08553308693574703,8.523937403638309e-12
28,7,0.09209509702189957,3.6381373984156255e-05
28,8,0.09264885007192966,3.2645114845283555e-05
28,9,0.09041313387684752,4.459106015616269e-05
29,0,0.29279507736351934,1.0120657785551489e-14
29,1,0.29322114239670033,5.822122761173745e-05
29,2,0.2935762481816312,5.476725455912554e-05
29,3,0.2927950773635151,1.2766332638350779e-15
29,4,0.29279507505597574,1.792866306049215e-15
29,5,0.2921337070738955,6.610696233420326e-05
29,6,0.2927950773636024,1.0550707310052264e-15
29,7,0.29279500091166827,1.997867958631856e-08
29,8,0.2927950773635623,4.330014573893913e-16
29,9,0.29359325140663706,5.423150835782989e-05
30,0,0.21229276530364607,2.1587596823916927e-08
30,1,0.21234095675907655,6.569168062050618e-05
30,2,0.21229383538070296,1.5965639495120952e-16
30,3,0.21229383538071944,8.653515597865384e-17
30,4,0.21242469521919569,6.55786242464335e-05
30,5,0.2122938353816514,1.2767793220941555e-15
30,6,0.21194033625508887,6.798550367231717e-05
30,7,0.2122921611359196,2.2139560011481327e-08
30,8,0.21181808404290114,6.891144405003117e-05
30,9,0.21229383538061244,1.6650027304263789e-16
31,0,0.3903006634812858,0.2439863099144278
31,1,0.4106845373597561,0.23924836143534461
31,2,0.38980172102890753,0.24330448492570825
31,3,0.518361903075054,0.23630186582268708
31,4,0.4052511930755781,0.2361406154781914
31,5,0.4094306348904121,0.2413363904717966
31,6,0.40238613852463334,0.23615986262085212
31,7,0.3881542909127811,0.24265733590554198
31,8,0.38655150544630196,0.24068422502791742
31,9,0.379443469740858,0.23909629117690892
32,0,0.30065659022770735,4.733891296840946e-15
32,1,0.30065649889896656,2.264838029528876e-16
32,2,0.30065535055067233,3.898804247147675e-16
32,3,0.3006564988989574,4.2120193621170797e-16
32,4,0.30065646569705606,5.407494474002044e-10
32,5,0.3006564492315039,4.982126954958582e-09
32,6,0.30101172493804834,6.602849982335436e-05
32,7,0.3006564988988514,1.0546583822128224e-15
32,8,0.30070024085245234,3.410932057629802e-15
32,9,0.3006564988990991,4.996312152786753e-16
33,0,0.30219940834052345,6.142802216412715e-05
33,1,0.3017579257832583,7.143079120520673e-09
33,2,0.30175799672812575,1.7233982034796032e-13
33,3,0.3017579967295517,3.954907296383478e-16
33,4,0.3017579967294251,1.362794459294555e-14
33,5,0.30175799672956194,1.7876727825343675e-16
33,6,0.3017579967295625,2.0964284648572512e-16
33,7,0.3017579967295379,6.162781395086602e-15
33,8,0.3017579967295606,1.790115054921603e-16
33,9,0.30175799672962966,1.1660277014166295e-15
34,0,0.034212373254508106,2.342795023986235e-12
34,1,0.03421237365571103,5.560883228977167e-17
34,2,0.03421237365561474,1.129315846803478e-16
34,3,0.034212373437401876,2.164767493784562e-15
34,4,0.034212373655707444,4.0145287592241636e-18
34,5,0.03421237359959454,3.477993438366028e-13
34,6,0.03421237365570367,5.551344428837899e-17
34,7,0.03421237358982883,4.992145340968502e-16
34,8,0.034212373655706216,5.7990792418869045e-18
34,9,0.034212372015113755,9.384577060169216e-12
35,0,0.14568490728201267,6.0369712773393215e-12
35,1,0.1456816335815433,3.182639724283992e-08
35,2,0.145684907918471,2.7738457138199176e-16
35,3,0.1433237468734003,1.0780160195564654e-15
35,4,0.14568490791857744,8.664210115696528e-17
35,5,0.140986105047918,6.408462450135803e-16
35,6,0.14568299800969525,1.877105310088265e-08
35,7,0.145684907918536,2.126877775109844e-16
35,8,0.1456828520551083,2.0887072349939357e-08
35,9,0.14568490791854302,3.470515087448802e-16
36,0,0.4220689062847476,0.19472253430274078
36,1,0.3874273607168882,0.19247283596025846
36,2,0.3945954610095482,0.20044829375606266
36,3,0.4950656571508665,0.20151495738478234
36,4,0.4493514100540647,0.19130562879619423
36,5,0.3936735847205607,0.1942263915086828
36,6,0.4126979453007991,0.20197062314395778
36,7,0.5562354501766353,0.19738922067071454
36,8,0.38927682352148113,0.19917029662959324
36,9,0.3884047284390885,0.20331473501429648
37,0,0.04829242717317317,6.1519759431752485e-18
37,1,0.04829242717292522,1.8346401579498287e-15
37,2,0.04456915899149654,1.0292123665565381e-14
37,3,0.048292427173171996,6.434845359694051e-18
37,4,0.048292427173114875,3.9593637807356986e-16
37,5,0.047531712500822554,6.864907361435002e-05
37,6,0.048292426987962614,1.2877687239727824e-12
37,7,0.04829242717304256,9.80783717828181e-16
37,8,0.04829242571167811,1.109513499214335e-11
37,9,0.048292427173018806,1.1555801118507938e-15
38,0,0.3641405816726814,0.21355015152979323
38,1,0.3784363420487628,0.22383520438725818
38,2,0.37206323961795434,0.22092243094104905
38,3,0.3906953758439881,0.2211935237345802
38,4,0.49724347112704115,0.21705900040508175
38,5,0.3753246234200981,0.21422609509790813
38,6,0.3768775346566453,0.22194638257204127
38,7,0.3653813321696886,0.21617779768972234
38,8,0.38527479552417737,0.22963979483147312
38,9,0.36711514266849715,0.2293350943758257
39,0,0.3084792465868327,0.10807037964599737
39,1,0.41576583615546286,0.10918473091419062
39,2,0.3770294761861443,0.1110494250954557
39,3,0.39406373347580975,0.10515348984269292
39,4,0.2937645789310401,0.10423936624166337
39,5,0.3533787824897295,0.0840491911625597
39,6,0.36851824450466414,2.8883842241162555e-15
39,7,0.29466439580593345,0.08336677289681349
39,8,0.3791952349654234,0.10873575385652932
39,9,0.3662019994324312,0.10516007742933295
40,0,0.16970713267712306,7.13153301608421e-05
40,1,0.1695091992547196,7.156620815094765e-05
40,2,0.17043041434414183,2.121330116823329e-08
40,3,0.17061651325958538,4.160123098472623e-05
40,4,0.17043306197607608,1.5490981711063655e-08
40,5,0.17064097752965843,3.687311762393018e-05
40,6,0.17043488836146306,1.8275770166817995e-17
40,7,0.17043335715898722,1.96797610994206e-08
40,8,0.1703519857125832,5.850949366526954e-05
40,9,0.17043488836143927,3.886693025767686e-16
41,0,0.3186908226776599,6.40219192589399e-16
41,1,0.31891742518914645,6.610696135189607e-05
41,2,0.3186908226795838,2.273728579115101e-13
41,3,0.3186908543223771,1.40704942701949e-09
41,4,0.31869082267764726,1.4419404616058295e-16
41,5,0.31869082267760745,2.043983221950746e-15
41,6,0.31869857975755916,4.4007497372267044e-08
41,7,0.318690809024329,1.0879550386001685e-10
41,8,0.3186908425525323,2.2029333306304838e-09
41,9,0.31869082267806015,1.493560301932687e-13
42,0,0.3767037939766402,5.4503124495560026e-12
42,1,0.37670379379041335,1.8970231034337092e-16
42,2,0.4108922071544384,0.09378232192957373
42,3,0.37670379383546926,1.4599730718979253e-12
42,4,0.3958543186627238,0.1122350032166561
42,5,0.4030852728328958,0.11452331520464064
42,6,0.3767037937905563,4.894351494237561e-15
42,7,0.42445437046149004,0.11439285157541987
42,8,0.312419750333024,0.11200369369429235
42,9,0.3906890437415853,0.12710698194173803
43,0,0.41574153158835825,0.23631144825688383
43,1,0.44856586539393595,0.23476620470030513
43,2,0.5291124059501654,0.2228606484643701
43,3,0.40825929326066024,0.24216181325925465
43,4,0.5263099721791582,0.2395142637412999
43,5,0.39209950361364865,0.2307195965123665
43,6,0.4044619466785872,0.22749852326744166
43,7,0.40758556589639056,0.23444760138118576
43,8,0.4010835666467089,0.2351337303570102
43,9,0.4022715901180764,0.23377434877388661
44,0,0.31582868066475583,5.94300470503911e-05
44,1,0.3155875671898861,6.27613135657395e-08
44,2,0.3155880285372593,8.328379280505051e-16
44,3,0.31582683840609094,6.163940974930383e-05
44,4,0.3155880285346349,6.052744365247632e-13
44,5,0.3157996110604632,6.25065234357578e-05
44,6,0.31558793715348943,2.40639735877842e-09
44,7,0.31558770650318346,4.7413802445961556e-08
44,8,0.3155880285370364,4.162739130109969e-15
44,9,0.31558787638203206,3.977944694827722e-09
45,0,0.06558323426251671,6.786914617430452e-05
45,1,0.06519593241025277,4.5652133451490845e-15
45,2,0.06682273390551949,6.395837306159021e-12
45,3,0.06682273482538983,3.1704092454915175e-15
45,4,0.06562206157097818,6.830959584187345e-05
45,5,0.06682273379066705,8.523352353392282e-12
45,6,0.06682267105719464,2.932674544161022e-10
45,7,0.06682193436942392,6.108636097420412e-09
45,8,0.06363258376725038,7.875045918233573e-05
45,9,0.07091758685435032,8.9902224304544e-06
46,0,0.23848099158345473,6.63278832740472e-05
46,1,0.23818945764252966,6.856105900728305e-05
46,2,0.238500236701453,1.0548855341021541e-15
46,3,0.23864323147285266,6.44039083864598e-05
46,4,0.23850023670073012,1.2762697653901901e-15
46,5,0.23850023669840267,1.9426576431571447e-15
46,6,0.23871492560548646,4.127858823052658e-05
46,7,0.23850023670006829,1.9448461362806547e-14
46,8,0.2385039007317907,5.831586954206788e-09
46,9,0.2388079268317428,6.36668481213291e-05
47,0,0.341611089119294,4.496382104583608e-15
47,1,0.3416110892669304,7.326138162326023e-16
47,2,0.34161108951587293,1.8324267023316317e-15
47,3,0.3416110596267543,4.159611706187973e-10
47,4,0.34161108912040006,2.483109388354931e-16
47,5,0.3416110891203912,2.732256072116606e-16
47,6,0.3416110891204081,3.7352317227006166e-16
47,7,0.34161093539509535,2.4037858918880634e-09
47,8,0.34161111771041003,1.5008769449800466e-09
47,9,0.3416110891277399,5.750136883389911e-13
48,0,0.42713497827305363,0.14363235434962773
48,1,0.4186355743959682,0.13524921662692282
48,2,0.413295124353384,0.10666351350264199
48,3,0.4254814590683186,0.11911001039627536
48,4,0.3492710203656815,0.13596821064763995
48,5,0.3736957314884642,6.195244909753005e-16
48,6,0.3367986301415575,0.13854568770924044
48,7,0.4157825421304371,0.1465476504728744
48,8,0.3294504534001499,0.13548286701336185
48,9,0.4070446741327774,0.12690956723053326
49,0,0.1147817797251336,1.7933773857279648e-08
49,1,0.1147836743901585,1.6331336717332606e-16
49,2,0.11478367361834793,7.262749236507949e-12
49,3,0.11478367432294374,2.6052966121307833e-15
49,4,0.1147836743900037,8.298982365030875e-16
49,5,0.11478367377553667,1.0269246386988263e-14
49,6,0.11478367414760181,2.1648653164702593e-15
49,7,0.11478367439022377,1.6668674582089827e-16
49,8,0.11478154869888788,2.013756189616177e-08
49,9,0.11478154994233741,2.0055533104784822e-08
50,0,0.054655484031014376,1.636668246024852e-12
50,1,0.05465287678513884,2.0687117299908098e-08
50,2,0.05465548414628412,6.994436362095274e-13
50,3,0.054655480042950066,2.504552100617454e-11
50,4,0.05465548423524029,5.584211342338696e-17
50,5,0.05465548013615401,1.0090143568587733e-12
50,6,0.05465548418638252,3.863725991060491e-13
50,7,0.054655484235239034,1.4676475416156035e-17
50,8,0.05465548420632675,2.0355942880950512e-13
50,9,0.05977506422363181,9.288522003132285e-06
51,0,0.2697237560585117,6.234888156426937e-05
51,1,0.26950559696905785,2.1851173865396e-15
51,2,0.2684463076283269,6.631461367559882e-05
51,3,0.2699383239205861,5.128509705483663e-05
51,4,0.2694702769580395,4.608369724463579e-15
51,5,0.2702269884999018,5.969828120661248e-05
51,6,0.26947027695682624,9.435254843180907e-16
51,7,0.2694950584440081,7.263129860013556e-16
51,8,0.2694702769569436,1.4989972752664281e-15
51,9,0.2698155203123478,3.613876245092851e-05
52,0,0.15437870161614692,2.4386203601456115e-08
52,1,0.15437864687033653,2.5455087096450047e-08
52,2,0.1541675553482089,6.760902033937094e-05
52,3,0.1537332908146289,6.94287856134711e-05
52,4,0.15437861370839098,2.6216913585989458e-08
52,5,0.1543786878390125,2.423492801375603e-08
52,6,0.15438058789760808,1.2950645693113372e-16
52,7,0.15437865429067713,2.536228067068081e-08
52,8,0.15438058789761688,9.898209030552849e-17
52,9,0.154380587897617,1.0030608358093879e-16
53,0,0.1215944178703527,1.5836571776494615e-08
53,1,0.12159600562290032,6.051305594662228e-15
53,2,0.121596001968474,3.974104936084561e-11
53,3,0.1239000336749732,1.611271802514536e-05
53,4,0.1215960001295761,5.076465296571539e-11
53,5,0.12159600520411339,3.2493841176802444e-12
53,6,0.12159600553300977,2.8846977526589954e-17
53,7,0.12159600520962305,3.1782191972008427e-12
53,8,0.12159301775086105,2.9014634084749132e-08
53,9,0.12159418286160632,1.792568010748791e-08
54,0,0.2321881806370366,6.80364058574811e-05
54,1,0.23267343830078815,6.606850380128963e-05
54,2,0.23257067811503865,6.711396255941464e-05
54,3,0.2323745289092223,6.8154125434851e-05
54,4,0.23266917613168786,6.615883452024079e-05
54,5,0.23266907019765765,8.063247153042449e-14
54,6,0.23266907020079322,1.1078496438783022e-16
54,7,0.2326690702007905,1.1927787427899832e-16
54,8,0.23211659404053503,6.821944872690589e-05
54,9,0.23319857768979577,6.259169478336367e-05
55,0,0.3900308889753829,0.23167436080481038
55,1,0.39050316891713277,0.23518401583175932
55,2,0.3799488133439273,0.23401265378663347
55,3,0.38630303421323703,0.24317597672901436
55,4,0.37330938846815986,0.23969187706528264
55,5,0.3712067723693632,0.23611696054644854
55,6,0.3895748564079658,0.2397748442065853
55,7,0.39039696203110447,0.2393365492996189
55,8,0.38112144874288223,0.23887857685790054
55,9,0.38480690445458227,0.24221825994352753
56,0,0.2448361522661591,1.2768347648073095e-15
56,1,0.24483476679025665,3.3227316928511943e-08
56,2,0.2448361522637996,8.323171797842408e-16
56,3,0.24498380555849736,4.329556684626731e-05
56,4,0.24507426950424552,4.364423183482922e-05
56,5,0.24483615225910452,8.381454027907161e-15
56,6,0.24495314330611903,6.4823725065839e-05
56,7,0.24483608147019123,1.6800818834752446e-15
56,8,0.2448347961036005,3.4111198216789385e-08
56,9,0.2448799210772758,6.263381662190133e-05
57,0,0.3628150521894577,0.1899921032420103
57,1,0.4516419245661113,0.19432812915146483
57,2,0.3673097433403826,0.20496382729204382
57,3,0.47115662603016384,0.19522226236229442
57,4,0.43914805354651243,0.19216530181363728
57,5,0.4636177926474082,0.186027912886639
57,6,0.352936740925701,0.20085565229029334
57,7,0.3613355558441557,0.19093257792301307
57,8,0.35178851601031474,0.20058806573719856
57,9,0.3471832101229421,0.1961183681260943
58,0,0.023750042346382186,2.0524718499554683e-18
58,1,0.023749565103520616,2.54218543749712e-09
58,2,0.023750042346125388,1.468344077918733e-15
58,3,0.023750042325766378,2.1567169203687623e-15
58,4,0.02375004234373865,1.2422246818831079e-14
58,5,0.023750042345296506,3.8842880499099446e-16
58,6,0.0237500423463658,1.5491218693343408e-17
58,7,0.02375004234638177,6.215747398393046e-19
58,8,0.023750042343365668,5.5291680926454666e-17
