simu_idx,session_idx,p_c,lamda
16,0,0.016819297950115414,0.08185723521661542
16,1,0.016822021481052437,0.08181512432912588
16,2,0.01682202048527396,0.08181508403699114
16,3,0.01682202389386359,0.08181539101857738
16,4,0.016822019739796162,0.08181516768625262
16,5,0.01682201996647307,0.08181131919208813
16,6,0.016822019321278532,0.08181230012133384
16,7,0.01682201985604797,0.08181509894905162
16,8,0.01682202075502868,0.08181508297747726
16,9,0.016822019937444886,0.08181276868816575
17,0,0.15391996291375137,0.1649139642020151
17,1,0.15391964242371964,0.16490012584778052
17,2,0.15391943887270082,0.16491656861947002
17,3,0.1539200403902784,0.16491307844136363
17,4,0.15392051478199592,0.16488261522775294
17,5,0.15392023536704544,0.16491179930137398
17,6,0.15391973152393135,0.16490998129934037
17,7,0.15391768354866722,0.16490008766851394
17,8,0.15391952441216913,0.16491380388388732
17,9,0.15391986112359377,0.16490830856078995
18,0,0.03150142100378537,0.826690415601408
18,1,0.03150157773114121,0.8266758134233398
18,2,0.0315015749372723,0.8266896211814891
18,3,0.03150157739072946,0.826675818291229
18,4,0.031501579055615625,0.8266757889612153
18,5,0.03150165398986929,0.8266633778891795
18,6,0.03150158897629041,0.8266752151381586
18,7,0.031501569833330016,0.8266759579389621
18,8,0.03150157945128539,0.826675781745139
18,9,0.03150157988850806,0.8266757608173089
19,0,0.009558754758317481,0.5862036877402911
19,1,0.009558754891088745,0.5862036835040865
19,2,0.009556634250271912,0.5862650571561682
19,3,0.00955875503043786,0.5862036790514124
19,4,0.009558756256089929,0.5862026013778481
19,5,0.009558755176140547,0.5861936013260086
19,6,0.009558755057873316,0.5862036785770973
19,7,0.009558755113682264,0.5862036768721153
19,8,0.009558755029831029,0.5862036795532256
19,9,0.009558755051899395,0.5862036788155153
20,0,0.04315107720780574,0.11392984882367865
20,1,0.043151083747570936,0.11392856083672412
20,2,0.043151077971723,0.11392202338371134
20,3,0.0431510771327125,0.11392974349184287
20,4,0.04315107746471592,0.11392963591213581
20,5,0.043151077877643385,0.11392857920619764
20,6,0.04315107726595954,0.1139285832734187
20,7,0.043151077619305755,0.11392858082675292
20,8,0.0431510772353891,0.11392994971835378
20,9,0.043151080002780534,0.11392857374616856
21,0,0.031598128513860436,0.596684696172611
21,1,0.031598112310207274,0.5966881079354394
21,2,0.03159811610094771,0.596694637093696
21,3,0.0315981119307902,0.5966734555418707
21,4,0.031598114440700084,0.5966933497817092
21,5,0.03159811483180991,0.5966950388743364
21,6,0.03159811270776667,0.5966882249950222
21,7,0.03159811217576841,0.5966915549564601
21,8,0.03159811271684222,0.596691832823463
21,9,0.03159811534132226,0.5966946118938687
22,0,0.07421442040650572,0.2242236703400112
22,1,0.07421440185842765,0.22422375619393167
22,2,0.07421443756206282,0.22422359985551238
22,3,0.07421442679150017,0.22422364821383084
22,4,0.07421442009249414,0.22422368185230446
22,5,0.0742144223046478,0.22422366740176192
22,6,0.07421441790240939,0.22422368105394358
22,7,0.07421442277277972,0.22422366564880852
22,8,0.07421443945734951,0.2242235898250741
22,9,0.07421442206888527,0.22422366988156334
23,0,0.12323840940155102,0.09604468541295745
23,1,0.12323837480840649,0.09603983777736347
23,2,0.12323838226624093,0.09604615185939988
23,3,0.12323852464666099,0.0960442182582627
23,4,0.12323835011834434,0.09604383958966274
23,5,0.12323839600771959,0.09603965931480335
23,6,0.12323839284654345,0.09603986362154926
23,7,0.12323851312804901,0.09604645624159656
23,8,0.12323831847558796,0.09604467303440821
23,9,0.12323841925039172,0.09604360796061082
24,0,0.04956100299573451,0.23530677664221927
24,1,0.04956928084309284,0.23533191511113027
24,2,0.04955771570235108,0.23536509549864057
24,3,0.049569293244734504,0.23533025913500047
24,4,0.04956926429661653,0.235362082294103
24,5,0.049569312686343216,0.23536119706429595
24,6,0.049569271206139756,0.2353619926964812
24,7,0.049569326602335075,0.23535961528933438
24,8,0.04956929155193666,0.2353462878445429
24,9,0.0495692719001506,0.23535569687351063
25,0,0.04819782394003535,0.08490809283965702
25,1,0.04819780170073876,0.08489741614040205
25,2,0.04819780005993878,0.08491123348100629
25,3,0.04819781633680639,0.08491098434773968
25,4,0.04819780296283386,0.08489738865655633
25,5,0.048197800278941896,0.08491076534151189
25,6,0.04819780277617684,0.08489741263269984
25,7,0.04819788649041281,0.08491168623491241
25,8,0.04819779758101466,0.08491341065866695
25,9,0.048197826832959145,0.08491326116160211
26,0,0.022889429424689984,0.7977532738776328
26,1,0.022889429064584382,0.7977532825366721
26,2,0.02288942949072788,0.7977532721129391
26,3,0.02288942920487345,0.7977532791922908
26,4,0.022889429361190084,0.7977532754178244
26,5,0.022889429418657948,0.7977532739629227
26,6,0.022889429168297382,0.7977532801908898
