simu_idx,session_idx,nu,kappa,omega
30,6,9.99994039198622,0.22438763077966056,-4.460838202773072
30,7,6.95300059800108,0.20200912276066654,-4.145438615109982
30,8,3.201199556394415,0.38814635113760404,-4.609869997128254
30,9,3.1710097289780563,0.6201231348109082,-4.37207920084255
31,0,9.99994039198622,0.30415583836508325,-0.6448104016174309
31,1,2.203931135818384,0.19476418625976671,-1.9872187849795069
31,2,9.59976369900672,0.09533948921694187,-1.9892268257844667
31,3,5.291256273089978,0.6224081153548995,-0.03187263315293887
31,4,1.8247632994576022,0.5625740647593505,-2.714398290419876
31,5,9.99994039198622,0.2973969114563416,-3.98189503499271
31,6,6.26675959619255,0.6197400188782449,-2.0133758658708283
31,7,9.999940391986222,0.33307976339314443,-4.3687465736490445
31,8,5.746617917672733,0.12288144198758383,-2.0018935281643633
31,9,6.842730451764497,0.7643925173369636,0.28599776534271504
32,0,0.7020238592562752,0.2945524761324696,-3.1610140288672457
32,1,1.0963498704461063,0.23865009180458496,-3.0900106037702026
32,2,6.182033510120443,0.38814635113760404,-2.3262379212492643
32,3,9.923562817413359,0.6175839814836324,-2.282010497864756
32,4,1.2945102465046139,0.2139467415326039,-3.0821211027390722
32,5,9.42525374445073,0.38814635113760404,-1.289062416524355
32,6,9.99994039198622,0.38814635113760404,-2.3348996422717296
32,7,2.9455415054711973,0.14047054792989674,-2.9937634841221845
32,8,9.99994039198622,0.6219595425396525,-2.957352977344838
32,9,8.07441913752539,0.33492767358847453,-3.3185062945042474
33,0,8.39395971428043,0.7328087179887723,-0.6157604740319038
33,1,6.742212242346846,0.12998388339426842,-2.66765554614658
33,2,4.268953284234644,0.11183797734838095,-2.2859292428435505
33,3,9.99994039198622,0.4897323709186383,-2.273642267028076
33,4,9.99994039198622,0.38814635113760404,-0.5803923137337694
33,5,2.643460654025631,0.6247592076159919,-2.385056537460638
33,6,9.970380246763348,0.21583291680838151,-2.720375107822776
33,7,1.9665739182606006,0.38814635113760404,-3.4645676796526117
33,8,8.848209129449705,0.45628070585762126,-3.9800727269159095
33,9,9.99994039198622,0.6223332975938818,-3.3608505684233148
34,0,5.745751488412508,0.6200088327889131,-3.4966306961387654
34,1,9.999940391986222,0.4062742311747136,-2.3370722480344184
34,2,2.628587438281185,0.38814635113760404,-3.7841423485290555
34,3,9.99994039198622,0.388146351137604,-2.733853527627299
34,4,5.468283995376749,0.4409642854390528,-2.3266057652043295
