subject_idx,delta1,delta2,hrate,nu_p
5,7.891021867133421,2.150534068537477,0.0018276397293141213,3.543050062564843
5,5.148637351897741,6.07191646395541,0.001595593111853283,2.3308905583780026
5,6.77769549047319,3.0332809586883496,0.0015620370296004118,2.9933347028176476
5,7.477989183917518,2.435414785104763,0.0016237104528310337,3.2663173604297575
5,6.82364872898189,2.6262531154150137,0.0016968263875315006,3.045342464737483
5,4.480870886404811,6.639316640326226,0.001759192571520761,2.00258394616568
5,6.807353082513919,4.13622394018966,0.001150074739965886,3.00667963032742
5,4.687702874653031,6.822998114768239,0.0014772576033728942,2.078495676238292
5,5.314025897552385,5.672067277611512,0.0017472395472353242,2.4097312123269576
5,5.199879769688156,5.4977599396768495,0.0015442033502263545,2.2831428907842817
6,6.535878860890805,2.2998221026595953,0.0011171248538644292,3.0174081253938057
6,6.551668388259098,9.327186635209195,0.11552053022758133,4.999941447703313
6,1.9696481426031918,7.603726184889505,0.0003287920039120138,1.795168307671352
6,3.261712804620991,7.944535109425719,0.0004639520571072573,1.4954902494854854
6,3.2070792834324515,7.619459877707214,0.00042036976267469177,1.3507961432872309
6,1.0100061396709572,7.9768561561080045,0.0038371922909082464,3.561295236707443
6,7.597165531209963,1.0100000001812561,0.002767142345098367,4.071962997663571
6,1.0100003381766296,7.685603138595658,0.0011842519469265468,2.9439227540150137
6,6.725027823022538,5.530675320458697,0.002887412772498199,3.830161588908603
6,1.037065376430243,7.896968978277189,0.0014311855939404187,3.004060576953639
7,6.319541782970743,13.705544640450295,6.610696135189607e-05,3.8283340364006007
7,6.5632620915729385,14.279688524865785,6.839261433459427e-05,4.08263265983071
7,7.193195215739536,13.300825120852693,6.87374525030919e-05,4.399294923283186
7,6.747160708356309,14.043613584750982,6.610696135189607e-05,4.251900933003098
7,5.677739928090943,11.441525646078206,0.0016639479564739864,4.999964701939837
7,6.150135782651126,13.753151840349998,6.610696135189607e-05,3.7247646743136764
7,6.041125107019246,13.50056504348896,0.00010696331036034352,3.4706070789307693
7,5.427787656777051,12.225241133348375,0.00011169154699022304,3.098297445471322
7,5.483074349122672,12.090553109434357,0.00015666017558305307,3.040219187887984
7,6.3003492562527095,13.198868083555116,0.00010696331036034353,3.7973548534916417
8,6.236170939970932,12.461225746813522,0.0008728925468988243,3.9118182149696685
8,6.3857573271984025,12.660519534531621,0.001335091920131339,4.054512971763997
8,5.96228099010515,11.877274746036985,0.001182529854546063,3.8050515918277155
8,6.2676561771770976,12.0981142777984,0.00129300754457458,4.075215196854984
8,6.464745498443034,11.990090351980854,0.0014960977998711388,4.577777755004286
8,6.238670165069253,12.134051221578277,0.0010977825798539538,4.024534756874697
8,6.594724805456379,11.947294307680108,0.0009290227830328752,4.1098865533878834
8,5.8759761396253385,12.19628134246949,0.0011130531188923236,3.6797517062025
8,6.327918347180937,12.783057695916803,0.0007756784102506545,4.003263770462167
8,5.9840860501082185,11.99317933116479,0.0013295415320385053,3.9181271339458363
9,6.536431308398287,10.236732673952567,1.7175456785052304e-14,4.999955302916192
9,4.5577488334836245,10.132501569368038,6.613328102112853e-05,4.999954511835474
9,3.582097939263644,10.475674193901366,4.079845846252003e-19,4.999955306100897
9,4.560924148908761,10.274293404776722,6.610699825232879e-05,4.999999825899179
9,4.540831470086701,10.09024357489773,6.571170484576881e-05,4.999954940968833
9,4.687123936387986,10.613373334973113,6.609337822884407e-05,4.999955143376878
9,4.5753547290554035,10.12315675520903,6.592683582062719e-05,4.999959127884261
9,6.549656715887392,10.033766814124862,1.9945921908212504e-09,4.99995530445879
9,4.637070035753486,10.173779104616598,4.9377431804060876e-05,4.999948373105298
9,4.732566368807763,10.88440196287958,6.585689440717586e-05,4.999957450085946
