subject_idx,delta1,delta2,hrate,nu_p
5,6.888716261570747,16.999964784773564,0.0006358290996690347,3.4769650699932018
5,6.516366615053059,16.992132505842964,0.000564156865236378,3.3176182361347535
5,5.933801791768866,16.67726095807184,0.000535198160011024,2.9399173049029095
5,6.302334566619541,16.99999999735394,0.0004531038537848225,3.12691615018289
5,6.25072948523191,16.999979121738498,0.0005483928251417702,3.0737436032863665
6,7.427525510854333,16.99999998329681,0.007689706845947831,4.999999578528688
6,7.997406432807772,16.999941434004207,0.007836274613708338,4.9999997435877575
6,7.356750648685769,16.99999999864522,0.010194522958707776,4.697125359849302
6,7.321377796092978,16.999999971205764,0.00618473911265237,4.8858484729785765
6,6.507329575588325,16.999953111868233,0.007098050874226454,4.99999999999982
6,7.020131992879391,16.999629570364977,0.008549160231305536,4.999998346369119
6,5.834841717590863,16.999999999983842,0.00788998579083368,4.999971235489702
6,6.577449333079813,16.999999962211326,0.008398951091539451,4.999965363294161
6,6.920979052597893,16.99999999999946,0.008051564175738664,4.999978447646306
6,7.278516270696652,16.999941092605077,0.006179744674903871,4.999999999706412
7,4.413079095947675,5.372704250157231,0.00021577945812691318,2.0615509776061627
7,4.716693160874582,4.812528167740456,0.00020538820790690033,2.148359328057947
7,2.948356167381742,8.049390524242895,5.7722758141347363e-05,1.0995575791326073
7,4.570748228187935,4.544403324022209,2.2837082258322044e-08,2.561783116768825
7,5.859557413818409,2.3757599658800714,0.0002485024379267845,2.7381670347698086
7,2.96396933939038,8.682910411092491,9.834068529873342e-05,1.3369379894473945
7,6.626365144481838,1.2497582539128236,0.00031074110606640177,3.116918089803603
7,6.562961907385908,1.5415820823056257,0.00028705510776291885,2.979577970479868
7,6.269605305488312,1.6515810228403167,0.00026480564655911957,2.9444611755587595
7,4.508185397597833,3.9572746187864203,0.00031608483203999995,2.2449201659940763
8,7.601898367787255,16.999999983503937,2.83450997054952e-18,4.9999442207912494
8,6.136018880458813,16.999999998433548,6.594052893444753e-05,4.999961001651921
8,6.103312691607453,16.99698539734915,3.96518450661887e-09,4.999955305485549
8,7.812610198595283,16.999941098931874,1.878173585733597e-18,4.999945691328104
8,7.798067132883687,16.999941092436078,2.3704606772741568e-18,4.999940455978382
8,6.0766313303134805,16.999999996105995,6.580675961341268e-05,4.999962782297335
8,5.735465893732016,16.999999995066297,6.225373152535669e-05,4.999936328024122
8,5.536910491308914,16.999935067968245,3.308803369636214e-05,4.999933950436451
8,6.115780772225307,16.99995982384686,6.610696135189607e-05,4.999961925377631
8,6.083647297744343,16.994124785180468,3.824842944584384e-09,4.9999553052084265
9,4.532102306699783,12.272399544463886,7.66407868516302e-05,2.375637900142334
9,5.362591854056927,13.847138425817542,3.129420934285526e-05,2.575373382964913
9,5.793463284968525,13.623964842739662,2.4514992568435642e-05,2.7278966699441054
9,6.101220057722339,13.606325842131548,4.269705703504223e-05,3.047419436396839
9,6.091657496511303,13.363001230184356,6.73064870771457e-05,3.088622072282646
9,6.831762901617427,12.596143622148997,5.672375312301426e-05,3.6219269003135413
9,5.296740785488015,14.19621160580362,2.9426524255004614e-05,2.538211672680505
9,5.475357682121617,13.315896281993886,4.686522278586693e-05,2.6348579059146
9,5.31253240517642,14.081797838354442,3.478341178584183e-05,2.5898560679847096
9,6.433981272024872,12.218171862531321,6.610696135189607e-05,3.23366771959146
10,6.110114382485238,16.999985307893137,0.0004468342035198338,4.999934178855625
10,6.997064444433539,16.99999975066284,6.610696135189607e-05,4.99995581652665
10,6.65259422556745,16.99999797465401,0.0002594591818940679,4.999941243687225
10,6.588955951080784,16.999999738116994,0.00021540659580971663,4.999942199473991
10,6.405449260762559,16.99998773010714,0.00033097191924125836,4.999965340589254
10,6.570856110862645,16.999963593227747,0.0002466440341198119,4.999941149876104
10,6.778888966536542,16.99997466340182,0.0001502118166256736,4.999942335001621
10,6.22646674557721,16.870277887466116,0.0003805133472405039,4.999961651303401
10,5.883307040909333,16.999999999368917,0.0002808759725850152,4.999938406567081
10,7.188405305300376,16.99997886367533,0.00012569312575581238,4.9999489603737866
