subject_idx,Kp,Ki,Kd,lamda
7,-0.28265400906771215,0.31656370129007205,0.15074637276387665,0.9999999999999801
8,-0.26562069241836134,0.2889366974023403,0.1488922076397536,0.9990194304136796
8,-0.3096597058349513,0.28893971433640403,0.1691790025431981,0.9985032626850604
8,-0.3347867439071553,0.30549547443741865,0.1782452219015025,0.9988434621744426
8,-0.30024974512636,0.28995740415206445,0.16332474894266644,0.9980855582821351
8,-0.2733571382714064,0.26964615635949396,0.14660352261823312,0.998507046452106
8,-0.29527844095505607,0.28436522044267365,0.16093588691734131,0.9996430782355918
8,-0.29099567239320917,0.27995775275108037,0.15917331830220557,0.999371271201622
8,-0.302032698298524,0.29120803842889326,0.16480237250086105,0.9992639343020802
8,-0.28569035050284186,0.274443154146508,0.15532190154455158,0.9999959795835764
8,-0.3223911933713432,0.2869699788751718,0.17165692060895515,0.998304548399379
9,-0.22181731167631638,0.14522303707045295,0.10407749925943229,0.9942400072426546
9,-0.2127348524072584,0.15362192237533112,0.09956326383092336,0.9958251332807853
9,-0.24562291065277522,0.1547300012366048,0.11609610104028972,0.9947365628419769
9,-0.19436725349171724,0.14079262632368306,0.0913591323303383,0.9956460923898733
9,-0.22284200969704976,0.1543363206819307,0.10716073672384353,0.995266386900313
9,-0.21744162227614744,0.15141963701613342,0.1025380666270947,0.9955535341048561
9,-0.20582433741356324,0.15154839761801212,0.09410062576768626,0.9963260131580718
9,-0.2003606233336158,0.14850443819331294,0.09128336122059152,0.9960003937800228
9,-0.20597470249905483,0.1504766192913606,0.09306315542156147,0.9952283713035421
9,-0.2193824803591098,0.14975463179170492,0.10344723352410741,0.995375964833512
