subject_idx,pc,lamda
19,0.08293492011539534,0.9999999979816407
19,0.08485352870315518,0.9999999958880795
19,0.08959285129151122,0.999999999999981
19,0.09457519478419822,0.9999999999999498
19,0.08842104033388967,0.9999999999998961
19,0.08645496024314872,0.9999999999999624
19,0.09023214408250199,0.9999999956298696
19,0.09027514700799846,0.9999999978534194
19,0.085901090611718,0.9999865587414475
20,0.049597708391402096,0.34025201591825743
20,0.04925603114611422,0.40347944538111324
20,0.04921020745780122,0.3585407695626128
20,0.048838907537720834,0.38217118927233845
20,0.049243982885561026,0.3447823749859468
20,0.0482507696987402,0.38177243328699656
20,0.04972282637133094,0.3732218580578288
20,0.047394003215407744,0.3791680217397191
20,0.04806965326740467,0.3683016907360342
20,0.04883450664829827,0.28177291685561784
20,0.047081085966883034,0.3356948463275401
20,0.047800457445790354,0.3380197955699576
20,0.04771807809466823,0.39380394663356055
20,0.04808089261815414,0.377433780342032
20,0.045407701673332405,0.36809504250302205
21,0.09088669308285224,0.16930133228533403
21,0.08586652127630093,0.167425693553748
21,0.08559957660590159,0.17562537948669862
21,0.0869711665773113,0.16776831109438498
21,0.08585038433260818,0.17322020490912388
21,0.08732653220461284,0.18306888317935577
21,0.08702376454378649,0.20417272534952624
21,0.08707702202623974,0.17422337052449705
21,0.08583977036925235,0.16345374085840841
21,0.08640176909811212,0.1767074809313512
21,0.08797555851385581,0.12339404578702941
21,0.08677855478983783,0.1797378702287194
21,0.0835619312474356,0.14872013706069473
21,0.08652683708900849,0.156937952005229
21,0.08761844476401583,0.14426733083883342
22,0.10061112931614795,0.9999999999998982
22,0.10527165948045457,0.9999999999999031
22,0.10396993118754845,0.9999999999999444
22,0.10425197007502998,0.9999999999999534
22,0.10305930034890978,0.9999999999999225
22,0.10259800147431417,0.9999999700466811
22,0.10470968708157566,0.9999999972575542
22,0.10319326160073805,0.9999999999999454
22,0.1033783077517144,0.9999999999999717
22,0.10449441487244081,0.9999999999998909
22,0.10659830958030969,0.9999999969818961
22,0.10428132039068876,0.9999999999999957
22,0.10489415149013549,0.9999345602498748
22,0.10532674811876735,0.9999999999998944
22,0.10727277850125011,0.9999999999998912
23,0.10094171527124675,4.077367038876026e-07
23,0.09820074116996572,0.037644363641018294
23,0.09737729872943504,0.05286268932811495
23,0.09386530884076105,0.07879978299307784
23,0.09527290007437779,0.05728430878208193
23,0.09575655555036289,0.0775800502006479
23,0.09364601855796338,0.10079240525073659
23,0.09560819102146914,0.0766846800272231
23,0.09727557827329228,0.03942848717222533
23,0.09574005409837859,0.01656498500642755
23,0.09391208066003243,0.08379906906312984
23,0.0946875590668021,0.09901192160835984
23,0.09450885132884325,0.08161467179035092
23,0.09683279655307593,0.04848047138774313
23,0.09862792089897209,0.05963276616514142
24,0.1357501338218757,0.9999999978044586
24,0.1490335630961148,0.9999999999950925
24,0.1412735752297879,0.9999999977617352
24,0.13601062511438955,0.9999999999999906
24,0.14135440410327596,0.9999999977585207
24,0.1411253400744967,0.9999999999998862
24,0.13695238452755806,0.999888759964757
24,0.13270268464510362,0.999999997068422
24,0.13653911148720935,0.9999999999735641
24,0.13503031071214566,0.9999999999504701
24,0.13780807665890207,0.9999999977147466
24,0.1374204996743901,0.999999999992979
24,0.1338735146764222,0.9999338914144321
24,0.13627945160456106,0.9999999999952176
24,0.1335566743687284,0.9999557369750175
25,0.04268982631212726,0.9999996678126024
25,0.04232006459006354,0.969572960372812
25,0.04398527894468131,0.9771855494587992
25,0.04355276719594632,0.9651841914479977
25,0.043233380850288196,0.9928763276556446
25,0.04527125021768781,0.9658178771927289
25,0.04492901951404131,0.9999999999999937
25,0.045200772401471905,0.9396524802688206
25,0.04482461086375844,0.9646985061494764
25,0.04503042238946377,0.9465502101606676
25,0.04462768785300135,0.9999977231537054
25,0.044575410282928246,0.982387456062223
25,0.04669599383079789,0.9999999999405689
25,0.04354562575335925,0.9790180409769853
25,0.04541174731510616,0.9733960075161857
26,0.037919646678134154,0.9999999999999991
26,0.037507942995888686,0.9999999977174949
26,0.03482394658892122,0.9999999999999497
26,0.03852658936347456,0.9999999999999555
26,0.036691544089500136,0.9999999999999414
26,0.036089059217093905,0.9999999999999941
26,0.03778448215026961,0.999999996310418
26,0.036543358979029196,0.9999999999999168
26,0.0352215626635937,0.9999999962265839
26,0.034009879316021466,0.9999999964725117
26,0.035808996677234556,0.9999999972880691
26,0.03516582218517611,0.9999999999999013
26,0.03511654066900235,0.9999999999999714
26,0.039371609332586335,0.9999999973142243
26,0.03667858727732089,0.9999999972017705
27,0.04620800287872438,0.8301876819876758
27,0.046240827141661674,0.8173774172186277
27,0.048299191256664716,0.7541058977299261
27,0.04713835984383943,0.8211968461590532
27,0.047091469736209854,0.791406055120466
27,0.046112690068472295,0.8490224925192665
27,0.046740784191610735,0.8116780306695405
27,0.04589197225019023,0.8119157095871362
27,0.04634198328390598,0.8070219902991123
27,0.04825142629913235,0.7555985039320214
27,0.04677791797729818,0.804263332681697
27,0.04762315652780347,0.8096830454845005
27,0.044374474992227984,0.821985117694621
27,0.04570453582926414,0.8379467128889196
27,0.04654799149852362,0.7638680989324517
28,0.05846647007834049,5.060291280816625e-14
28,0.057356704332262504,2.612127221555266e-09
28,0.05610169060306556,1.7758676704616728e-11
28,0.05725155244627645,4.608791878608477e-12
28,0.05415527207264426,2.267379790621719e-09
28,0.05777331135924045,4.370130339181083e-09
28,0.057076293096069396,3.816807257784685e-09
28,0.054475956429555786,3.35266329620971e-09
28,0.05472408640236007,8.865688994166886e-11
28,0.05731115673479602,8.583739000468964e-15
28,0.05674010472321116,6.56104702490525e-05
28,0.057071179175074066,1.1016319856784404e-14
28,0.055742466511119436,3.0005785345548625e-09
28,0.054632034499267734,1.241358943975424e-10
28,0.05443573148443882,3.948717108284358e-09
29,0.028130947944916315,0.9999999999999466
29,0.02888508232138917,0.9999999999999497
29,0.02993990928386679,0.9999999983940343
29,0.026868889657691207,0.9999999999999433
29,0.027061309293280374,0.9999999977322309
29,0.027561912631042823,0.9999999999999446
29,0.02820533432444745,0.9999999966172535
29,0.028041889124733283,0.9999999961384746
29,0.026574046724471383,0.9999999999999905
29,0.02563585088062816,0.9999999964967132
29,0.026676417922474546,0.9999999999999687
29,0.026444959387239616,0.9999999999999932
29,0.028686769276324638,0.9999999975198445
29,0.02702728653274484,0.9999999973762516
29,0.028615630835160766,0.9999999999999731
30,0.026306050871666545,0.9999999972991109
30,0.028632206314227287,0.9999999976564585
30,0.02869307094885994,0.9999999975120821
30,0.030696613887094094,0.9999999977130232
30,0.034167310428030485,0.9999999999999732
30,0.030783845566552826,0.9999999977328465
30,0.029230242047472283,0.9999999969211897
30,0.02734455566817119,0.9999999959362604
30,0.027346284259830052,0.9999999999999423
30,0.02896473798018727,0.9999999977106891
30,0.025919022774352384,0.9999999974268227
30,0.02773851389821202,0.9999999972991109
30,0.025640102426932154,0.9999999973260308
30,0.026581156095504686,0.9999999973134752
30,0.027666258926827402,0.9999999976545636
31,0.0748864874006042,0.26522163323545844
31,0.07575888490358879,0.2784120816889892
31,0.07472955960332701,0.2843845984325686
31,0.07312580154619186,0.3066243339909487
31,0.07091698768377488,0.32566564853777424
31,0.07466571489843925,0.31320825493759447
31,0.0714871456617873,0.3054542747404339
31,0.0718549395849532,0.3108055106165424
31,0.07077355347452573,0.3169882044434022
31,0.07228617446819732,0.2956576501648276
31,0.07294125253970093,0.27219881085524755
31,0.0714868395896308,0.3339986968516761
31,0.07126147070816419,0.3114422819574597
31,0.07207324188091518,0.29349723940103634
31,0.07329418777604321,0.24284092367175888
32,0.0692989317739108,0.9999999978204523
32,0.06749764705471618,0.9999999999999812
32,0.06603245678848067,0.9999999999999732
32,0.06515540876471868,0.9999999999998904
32,0.066417092771707,0.9999999976523136
32,0.06240537470223713,0.9999999999999715
32,0.06530427333661946,0.9999999968804412
32,0.06604397416117566,0.9999999969957218
32,0.06349671149709722,0.9999999999999535
32,0.06471593003986793,0.9999999999998955
32,0.06496906032370452,0.9999999979085619
32,0.06379096870918217,0.9999999999999456
32,0.06391687149981523,0.9999999999999453
32,0.06487011108172988,0.9999999999998925
32,0.0656296553462273,0.999999999999889
33,0.07874975307988472,0.2856668806089201
33,0.07948768113401697,0.26495108264221473
33,0.07945256758434038,0.2823618478517713
33,0.07943503135837778,0.2834581824205647
33,0.07859960446609555,0.2785726597757969
33,0.07602092865334661,0.30340395852963487
33,0.07615106462463853,0.3027297432736177
33,0.07814974725521634,0.29418601928860333
33,0.0777724900953845,0.26148833577046865
33,0.0791640672377989,0.2893263132446299
33,0.0787674884377452,0.30174593165806624
33,0.07819778026256177,0.2937723680043664
33,0.07970407244091979,0.22271878860809288
33,0.07874632611591725,0.24812346014968154
33,0.07695818533180604,0.2661213371483539
34,0.03154983087774187,0.9999999975120821
34,0.03308133949965064,0.999999997761215
34,0.03623967380646443,0.9999999999999551
34,0.031028224017569012,0.9999999977175037
34,0.03458738983778342,0.9999999972153839
34,0.040631693076637304,0.9999999975120821
34,0.031153323637398263,0.9999999999999953
34,0.030990217953886047,0.999999999999983
34,0.03140444271447502,0.9999338886388917
34,0.03195597055570068,0.999999997634828
34,0.03207314591653849,0.9999999999999549
34,0.02988630552790851,0.9999999970543175
34,0.02911817592023725,0.9999999961852813
34,0.031387089423838985,0.9999999999999724
34,0.030521157805077397,0.9999999976357201
35,0.041323926496856664,0.3016819542575887
35,0.0409206202242735,0.07958931974992423
35,0.03922270772273961,0.2600325576638016
35,0.03985874131446593,0.1589498161674495
35,0.040612071922422256,0.2077419022618784
35,0.04111800289978456,0.1375527422555694
35,0.03972528319742765,0.11971748279190457
35,0.04107943872887771,0.11757067946016503
35,0.040425033934598835,0.16363457019796068
35,0.039538626036867676,0.16384302414405355
35,0.04148475201931753,0.17131839504070184
35,0.04553168435488416,0.07589951213503364
35,0.04057860147909983,0.18607568322557205
35,0.04163843755075018,0.13662423985273892
35,0.04435190736273894,0.11356104817772307
36,0.07260688029210759,0.6153449615961845
36,0.07036070958510067,0.5641207412558307
36,0.06979186322545936,0.5866417116867775
36,0.06911840119322482,0.5735137575219242
36,0.06904601903096992,0.5813529070704615
36,0.06918629434720895,0.5867822437823879
36,0.06953293645390658,0.5826112231388159
36,0.06949197170550056,0.5408273171305097
36,0.06979974552134142,0.5651211069035746
36,0.06946165038333471,0.5745709476414983
36,0.0694573526388977,0.578756059955696
36,0.06764511177206912,0.5699992940512463
36,0.06986053099064166,0.5700816048670388
36,0.06907959566157645,0.6321996623574668
36,0.06986969468668358,0.5647338813972828
37,0.07948918522746673,0.2180588693683539
37,0.08039184931723613,0.20533937212247325
37,0.07775516526068453,0.21953680549205087
37,0.07703407697808191,0.21735634522465141
37,0.07835851007335541,0.22255150871676352
37,0.07580675326829525,0.252456618358082
37,0.07623008951146187,0.23237474688164145
37,0.07716130952041761,0.22501623103049395
37,0.07819782364566749,0.19754180704469426
37,0.0774692116216933,0.2350615789621947
37,0.07500281849025886,0.25954771664925436
37,0.07779562918974203,0.21662103132906066
37,0.0765300295568659,0.23461377490760219
37,0.07582926018701569,0.2507552987650461
37,0.07612097568108896,0.2181394472829298
38,0.16859122524932535,0.5544075793580194
38,0.18130613317485797,0.4274551880174266
38,0.16383358101296833,0.34182310816264105
38,0.17409846933186476,0.395910804816078
38,0.1692105742564723,0.41237272501380245
38,0.1656784410237495,0.428298358709627
38,0.16658161700663765,0.40457950633228695
38,0.1633351820494968,0.4917237523856826
38,0.16794221393289413,0.3474912260247625
38,0.16284618472912524,0.38364706358892126
38,0.1636376771914604,0.3550787368361022
38,0.1573146149302258,0.539834315355928
38,0.155968090260461,0.3927238829161723
38,0.1685078559455716,0.31493995752600107
38,0.1572887560760062,0.3969088018307044
39,0.04265976718777241,0.7754137187737259
39,0.04280478991159183,0.7609868952334019
39,0.04461615166124898,0.6966749668894016
39,0.04397479602485922,0.7563048573190778
39,0.04293448856048752,0.7927071403783171
39,0.042156784051580506,0.7728035983152453
39,0.04175818551526144,0.7793087963930753
39,0.04337146895961492,0.7530154665328211
39,0.04496483090056188,0.7342983329426601
39,0.041543082964802296,0.766456168826965
39,0.04176010465955638,0.7609276181346303
39,0.04052602599853381,0.784036886782368
39,0.04137691733055008,0.771254157471426
39,0.04067789437489446,0.7801349168266387
39,0.039905457991423865,0.7778867612810635
40,0.061967552986503055,0.445864662067723
40,0.060925509996214766,0.46796054156893785
40,0.060166358042861544,0.4366273675532236
40,0.06212958507468138,0.4530310489888165
40,0.062012754844463745,0.41926628753071166
40,0.06421863387760346,0.47487771696510733
40,0.05951914882682293,0.4454879087910167
40,0.061436408905668094,0.4344512522394083
40,0.06254032909939944,0.4591319503180913
40,0.05999282746305177,0.44975189305139945
40,0.05974616362715074,0.4557447665372479
40,0.060707428548793865,0.46669605133639247
40,0.060026819647306,0.4402922666627819
40,0.0580382195025935,0.48319640297089633
40,0.06106928371219435,0.433629452660156
41,0.09216610457194195,0.049072493798555904
41,0.09057523109474999,0.009028753493813884
41,0.08822313934376876,0.08750168474350475
41,0.09277968818481237,0.12065711818305058
41,0.08922343312071973,0.09917255282107001
41,0.08844102031202593,0.10269512728399943
41,0.08878495314190529,0.08549546838021489
41,0.08602052994536942,0.07119502943076007
41,0.08769634304518134,0.07900849155780393
41,0.08867768300539926,0.07472018446194045
41,0.08541659719644483,0.07706396445861635
41,0.08996584319664139,0.03118213226616138
41,0.08932108826561563,0.10404628734664659
41,0.08931540613676035,0.07526587796371331
41,0.08822457354627775,0.043354485587464124
42,0.02485186795213109,0.9999999999113267
42,0.02197094243771757,0.9999338930386481
42,0.02632498027467705,0.9677655547104468
42,0.026922359543396786,0.996758168691047
42,0.02503797355450482,0.9999999999998237
42,0.02643965064918853,0.9868342667739851
42,0.026373891071318274,0.9999977231537054
42,0.026586766758458266,0.9999997946968977
42,0.028032163172887065,0.9542244563221898
42,0.029537189335107277,0.9999999999999807
42,0.027537452298725538,0.9999999999425082
42,0.02710082570095505,0.9999999999952328
42,0.028371628804929397,0.9806922751543571
42,0.02662805485809617,0.9999999999999594
42,0.026435525541792914,0.9999999977588961
43,0.039068720335093,1.858288591781529e-14
43,0.03752319315682226,1.4514659292587846e-05
43,0.03485306153272019,2.1906559500434186e-09
43,0.03755308933518187,2.2893108725658433e-09
43,0.03868970271819867,1.3424077347341643e-09
43,0.035288575770058284,7.622136759712311e-14
43,0.034565612437529786,2.9387289945844993e-09
43,0.03926485707700436,3.3697838605069287e-09
43,0.037494086982121054,4.023508799259044e-09
43,0.03987576832300174,2.279005723056899e-09
43,0.037798832171774766,1.9236152297097147e-14
43,0.04099132516833518,3.5431128442959224e-09
43,0.038463719325940136,4.8806547205111906e-14
43,0.03953236186020924,4.370130339187753e-09
43,0.03893322700406156,1.1518944854686727e-09
44,0.006687257017175214,0.9999999999999885
44,0.00886398303949374,0.9999999999998334
44,0.006340777963315619,0.9999999960884578
44,0.006831970320917669,0.9999999976367402
44,0.006444020394732118,0.9999999978271843
44,0.007452570246742894,0.9999998666176764
44,0.006968616016768794,0.9999999999999855
44,0.005370579051497943,0.9999999999999825
44,0.00705963180896118,0.9999999999999108
44,0.005600741369645508,0.9999999972991109
44,0.008442874663797364,0.9999999977865502
44,0.006708445018733876,0.9999999962318123
44,0.008186383190035434,0.9999999999999908
44,0.006456040214804606,0.9999999972991109
44,0.006447998234752516,0.9999999975129197
45,0.03651205354591918,0.8003654182331101
45,0.028655607042703445,0.9999963859373304
45,0.02922059565232849,0.9999999969204324
45,0.029290441512073592,0.999999997524557
45,0.03082817002143969,0.9998628870580919
45,0.030869080415127433,0.9999999973233569
45,0.028656847703556566,0.9999999961810441
45,0.02901840467387895,0.9999999981592123
45,0.03020704374209603,0.999999999990304
45,0.029226612233881823,0.9999999973612321
45,0.029049701289367822,0.9999999966006109
45,0.029280711663640286,0.9999327759916763
45,0.03290940902035922,0.9999999998494846
45,0.03039400291199167,0.9999999964908519
45,0.029898131824345385,0.9999999999999489
46,0.08610588938734524,0.9999999999998989
46,0.08320833042609102,0.9999999999999988
46,0.09267797483626691,0.9999999999999964
46,0.09251916134214777,0.9999999961669211
46,0.09386150472736518,0.999999999999997
46,0.08571542199331475,0.9999999999999971
