subject_idx,lr,weight
18,0.03562107796827499,0.00033460854483966917
18,0.03326466271968438,0.0005863674584228441
18,0.0356321989087943,0.0003873764009847873
18,0.033427273120351576,0.00047781482712739676
18,0.033904653961742734,0.0006221586946988136
19,0.13136228062280195,0.5484984349478821
19,0.0001594896545205754,0.4934977539560182
19,0.00015948965452056152,0.4896860316559967
19,0.00015948965452056152,0.4819128051857194
19,0.00015948965452057193,0.4972436617717645
19,0.0001594896545205754,0.4705023232854292
19,0.0034349187168365783,0.4907354470394993
19,0.00015948965452056152,0.4993376725561859
19,0.00015948965452056152,0.5081291509175662
19,0.00015948965452057193,0.5017165301368558
19,0.0001594896545205754,0.5153140910202944
19,0.006434971515156596,0.4921510499672007
19,0.05315427060383868,0.5334815599040252
19,0.032429220081564236,0.5089897714127798
19,0.00015948965452056152,0.5131725274566601
20,0.11014022424165544,0.0001650961407414472
20,0.07166913242863197,0.0025080823595835513
20,0.07723603312074082,0.002056154351197789
20,0.07551320973430911,0.0022047755069391586
20,0.08016361146620563,0.001851094741438457
20,0.08190296913262678,0.0016576122758569598
20,0.07675864463437462,0.00210288077081503
20,0.07585836095203878,0.0019012518761927688
20,0.07629343695723641,0.0020235626585533156
20,0.073899683223317,0.0021305890337969947
20,0.07751895841592084,0.0017771145833928924
20,0.06779682702912884,0.002410108797281986
20,0.08301832882807496,0.0014261312542590892
20,0.07503792542808467,0.002108697205052263
20,0.08071528436323067,0.0011919610955216527
21,0.17453738835959945,0.0006863670956999106
21,0.15817587037960437,0.0013805287679312733
21,0.15711569936415487,0.0015397922450461814
21,0.15356280070091094,0.0019733630802104708
21,0.16132363002005023,0.0011380515203755612
21,0.1563328823573923,0.0018003462416148214
21,0.15998730148000093,0.0016742427085077551
21,0.15664234680518485,0.0018846057607745416
21,0.15602664429172095,0.0016088962568720977
21,0.15192416987989246,0.0021208300286751644
21,0.15031208056606638,0.0022524464631925264
21,0.15729411946035607,0.0018238501459876145
21,0.14568016677290974,0.0020737762825809615
21,0.1563551650930809,0.0016899596688142802
21,0.15972253882444135,0.001389424731795442
22,0.026486725191015834,0.01174890302953338
22,0.03607098912149467,0.01506734040278006
22,0.031865908717878665,0.013859128289995
22,0.04262854878322939,0.013158170186572065
22,0.030730164280050015,0.013608372194685813
22,0.03607570675138361,0.013083216990865997
22,0.03224723757426864,0.014561416150887895
22,0.03288378815761263,0.01413176599797068
22,0.034296900355808034,0.013879691453522327
22,0.032324448510875306,0.013470740424190324
22,0.03696267911261928,0.013548848442860893
22,0.03540706127880605,0.013984712291454442
22,0.029954067239191834,0.01402932349243999
22,0.031173005637988364,0.014253071445135919
22,0.041372561034612,0.013635183617022881
23,0.19653773192619553,6.635552695762669e-05
23,0.19004299501337288,6.617820470617127e-05
23,0.18980762060295764,6.611264490515172e-05
23,0.18564323493779003,6.611180697110374e-05
23,0.1867815056187463,1.0616488472530019e-07
23,0.18856905864970425,1.2582772823769314e-12
23,0.18617572502045138,6.611306918471058e-05
23,0.1867450175164713,6.611116282234751e-05
23,0.19462065676795426,1.6977824871721872e-12
23,0.18345447560395728,6.61082695058294e-05
23,0.19553957182673182,8.2522779164566e-13
23,0.18642811931489783,6.610920596100881e-05
23,0.18617133653615414,6.610696164340445e-05
23,0.18677720142176468,6.611248600209124e-05
23,0.19154041440909061,6.610896887556643e-05
24,0.3750780858823452,0.663035028556998
24,0.39612920646402067,0.6564168037079672
24,0.354866864683466,0.657087507947732
24,0.3799916801296623,0.6614818650445604
24,0.39861490749602013,0.6606469528464625
24,0.37255125658571125,0.6613660768153284
24,0.34909205969284096,0.6531512867000496
24,0.3534050345369235,0.6568789676816362
24,0.3592809998971224,0.6519436227106069
24,0.3490126302070106,0.6503120981210209
24,0.35105375036277825,0.6493564632734078
24,0.34320127119975385,0.6572219052106417
24,0.3638350016112888,0.6580674114710351
24,0.37064969858076585,0.6564812629661891
24,0.3511086167177703,0.6640097168122867
25,0.06028389934620605,0.00254588530253916
25,0.06938614303661655,0.00238174424575664
25,0.06347419941087926,0.0029262402447037357
25,0.07541434886166133,0.002013178405751698
25,0.06531838873421522,0.0025569002379773713
25,0.07436504658966561,0.002408004899269381
25,0.06711124980609239,0.0027891585351619255
25,0.07421929767326668,0.0024565966816787713
25,0.07320627647929977,0.002536771149885042
25,0.07506824630266835,0.0023984479011843088
25,0.07012172264085045,0.0026321069873517394
25,0.07187145141216614,0.002478598596143848
25,0.06894133998709681,0.0025266666525419197
25,0.07159489482323066,0.0023775393558533916
25,0.08004468815078349,0.0021493140299584292
26,0.029078804785707145,0.002212380490794107
26,0.04444470793320398,0.0018291055081020916
26,0.04494358526429338,0.0015760715194529829
26,0.04955599125279337,0.0018521990005456101
26,0.036452714082900774,0.002187151393207851
26,0.04027098504119942,0.0018821634261001184
26,0.045908204154967686,0.0017078918961473753
26,0.041922157652506224,0.001836391655667552
26,0.060573457384747745,0.0009558412341414609
26,0.06384999572737526,0.0008356776256615595
26,0.04312500432180281,0.0018114973824762757
26,0.04386750794522612,0.0017134668011104855
26,0.043357011243347544,0.0016965123796468479
26,0.04234592703465546,0.00205774225284373
26,0.0467429702402624,0.0018255177953289392
27,0.06616135082183182,0.002841607974319565
27,0.06644179201598467,0.0027182128554372157
27,0.06811007180467303,0.0030111707979899325
27,0.0643983124152609,0.00294403094838271
27,0.06664448800702831,0.0027192872214308076
27,0.06040904054199318,0.0031582916031965263
27,0.07081373700763012,0.0026205952923079143
27,0.06556395915469977,0.0029453017080058436
27,0.06845192966127603,0.0027549650646258453
27,0.07019569389015282,0.0028747311933517952
27,0.06520377481188662,0.0030849759990653008
27,0.06464748227452735,0.003198720098440245
27,0.06331455212293766,0.0028175908649196706
27,0.06510395345360938,0.0030704762985674
27,0.07272336483267434,0.002324992389151293
28,0.12431264954800401,3.527626569474043e-12
28,0.12136024783559109,6.610727840857329e-05
28,0.12022859104383629,6.610737695075437e-05
28,0.12136976967671265,6.610696135189607e-05
28,0.12103789582740378,3.334348044871736e-12
28,0.12206113935964019,6.610732081918964e-05
28,0.12096989891739314,6.610743320288902e-05
28,0.11309609138698899,7.711832918896476e-12
28,0.11812419582554183,6.610819109681861e-05
28,0.12044046391658056,6.610794413936671e-05
28,0.11438761248707167,2.2443320734310233e-13
28,0.138007370723122,1.028079076802406e-12
28,0.13083534693745794,1.6527421428164373e-12
28,0.11372475144988821,6.61130933256749e-13
28,0.11893242031574569,6.610896335075953e-05
29,0.025851185757821166,0.0015597574996186543
29,0.023868424481247603,0.0015270884412280905
29,0.026360855793464765,0.0014064676181409898
29,0.024447914082191567,0.0014073352610911598
29,0.03021794055710243,0.0010759237032879187
29,0.03812311057447657,0.0010343486556170969
29,0.023513568540341402,0.001526794762342907
29,0.023625634754305874,0.0013308896021144297
29,0.02265269721297169,0.0013838742462368206
29,0.022853436807865665,0.0011812919174179677
29,0.022635278748451962,0.0012931522687064827
29,0.02325701012405618,0.0013698895265447288
29,0.022172409602799554,0.0015110614657758937
29,0.02247213713921791,0.001378800820277234
29,0.024821598364630788,0.0016294109305520854
30,0.045316623248283304,3.544680704887802e-08
30,0.05862279427381942,7.713453036577111e-08
30,0.06021778105080899,9.875102907972945e-14
30,0.06801647575396227,5.518253421013519e-13
30,0.060401486385141756,0.0003462989929958546
30,0.056556254730310604,8.047794820042063e-08
30,0.03790772048377679,7.2725639858599e-06
30,0.03958825117132723,4.1946444349966796e-08
30,0.04494668925481517,2.9339904566275823e-13
30,0.041568895322640576,3.422245308284369e-13
30,0.04359480438885025,2.239657017552242e-14
30,0.044172325732985324,2.3367036093087146e-13
30,0.04666554486523741,5.944580538192879e-14
30,0.03985060184357351,2.21343305690418e-13
30,0.05605475706942758,3.9777824531971046e-13
31,0.13567166056681448,0.002130505606739448
31,0.15092091960963788,0.0009845464558319939
31,0.1424114702556282,0.001720761842034661
31,0.1512507269687615,0.0010141549714296012
31,0.13806981205281502,0.0015506187253933042
31,0.14311442689505374,0.0015465393954312975
31,0.12753763326544548,0.001765871725165928
31,0.14072273034557567,0.0011181414408583544
31,0.13775130119256923,0.0015488670985056797
31,0.14149819950439632,0.0013679848987742322
31,0.13653228211281582,0.0016906919181480112
31,0.13980975131848772,0.0010251021825748046
31,0.1232043270658378,0.0027016201183148376
31,0.13132858172272993,0.002239525865178573
31,0.12226354931901937,0.0025472093233990154
32,0.13524127108739703,0.0001627748624432398
32,0.15266765886620767,2.158577011224603e-12
32,0.1391209329442763,1.9013299717303723e-12
32,0.14871017730749736,1.4240142968149804e-13
32,0.13560327792906907,0.00041805133984407856
32,0.13780285493017133,6.615072590896649e-13
32,0.13448064526358466,7.870338601696007e-13
32,0.138396609551981,7.337049273711926e-08
32,0.13251721500625374,1.79558553373272e-12
32,0.13173449302385343,3.252062732676308e-06
32,0.13880003926460321,7.022355693312335e-08
32,0.13288826367319945,1.8189071987071579e-12
32,0.13993328873953945,1.7713706269939992e-13
32,0.13646475620896892,3.762190581238381e-09
32,0.14901115708994295,3.841310788151029e-13
33,0.1620795361672689,0.0006965952706307953
33,0.16414067193021764,0.0005186324738817125
33,0.16551027798585216,0.0006101119099969947
33,0.1672340007317978,0.000501447120009004
33,0.16902811267011214,7.790117115867112e-10
33,0.15758832561597733,0.0008584256906208936
33,0.1673789026118915,6.145193834809095e-05
33,0.16334993604482545,0.0005247741534963827
33,0.16082040933910274,0.0005788639074336422
33,0.15838690040169,0.0013456687649769001
33,0.16613214763764633,0.0005720931072089747
33,0.16354932071305714,0.0006108630174453744
33,0.16319058946336765,0.0005051877562630272
33,0.1641807737703802,0.0004788468749185053
33,0.16247136467562007,0.0003543646482194228
34,0.015935069202089848,0.0009687718239830425
34,0.013074976361985026,0.0009252011814740037
34,0.020796683646371456,0.0013379235417802751
34,0.025398417146584123,0.0006297766879845702
34,0.02883192192813616,0.000771214930327684
34,0.012624516327543174,0.0019193787539090348
34,0.02635324274497151,0.0012296555839259255
34,0.022218979480583646,0.0008209140929911745
34,0.023338519108955805,0.0007820722629971375
34,0.018809811689449854,0.0009048162138240053
34,0.02013689776222753,0.0012764899162557323
34,0.01487234876398136,0.0009877936377876422
34,0.014986029584699969,0.0009571283046069807
34,0.021589829007972485,0.000994815692355999
34,0.017080701142580073,0.0013986434180153907
35,0.09786514769623911,7.760752710096611e-13
35,0.0958322309273884,6.608400522523616e-05
35,0.09572128906148986,6.613467966627274e-05
35,0.0965899604963231,1.2531644823136027e-07
35,0.09645269969825436,4.432973326526182e-08
35,0.09677851084463057,6.61092395655841e-05
35,0.09549063486794099,1.4317982698986223e-12
35,0.0969462012079209,6.602155129318661e-05
35,0.09461852906735442,4.972432268636822e-13
35,0.09488181832868213,6.610706753936234e-05
35,0.0973128566242804,6.615521460266822e-05
35,0.10235148547167601,3.510801687372228e-08
35,0.09796478761076614,1.5150364686758455e-12
35,0.09978662106009716,1.143867115227096e-08
35,0.054799549827097074,0.005268103999749868
36,0.1085023608061204,0.004660443399568067
36,0.13703371620592647,0.0016287490235088696
36,0.12580046716329277,0.0023990916752116374
36,0.12870680779533983,0.0019239758268072974
36,0.12984150887665635,0.0015783972734062137
36,0.1288871553256716,0.0019576276128722273
36,0.1359738569450017,0.0016223843507169361
36,0.13339132167347173,0.0016061215063920197
36,0.13195617715081878,0.001316434481828754
36,0.13357517637335223,0.0016122561667917098
36,0.13072997056606595,0.0019258895547083308
36,0.11434289528595075,0.002751214659536605
36,0.13100054749749196,0.0019242593503779558
36,0.124242126804184,0.0021992617812216157
36,0.13406900581045683,0.0016203563803768594
37,0.15677390911740588,0.0006061990321742633
37,0.15201721483324607,0.0011291457280183058
37,0.14791827767888754,0.0011312701627612537
37,0.14617401843736708,0.0011049353155620967
37,0.14270232091425833,0.001638006722181836
37,0.15103626548471247,0.000634306757202923
37,0.1470455341261215,0.000982807977877289
37,0.14127650248991297,0.0014953208135468905
37,0.14572762964974054,0.0012162081894549516
37,0.14563647413726902,0.00130889522775034
37,0.15243473382596093,0.000427259288574938
37,0.15018176335576067,0.0008854462772916937
37,0.14693081252194287,0.0010210982713643583
37,0.14450838903665703,0.0011832405147441678
37,0.14182276828925233,0.001307366092197494
38,0.3245315704720992,0.4043881391115923
38,0.32274494729275655,0.4171755772679658
38,0.26395367815751175,0.024181611704781298
38,0.28815011034991506,0.4004217024496079
38,0.33882021353330394,0.4078310207868927
38,0.29942141644925085,0.4088019687169175
38,0.26166065705901276,0.3843238198745541
38,0.2531971881198877,0.34981504934871516
38,0.23823586985405437,0.303398356591822
38,0.2986059762077988,0.3205522400015908
38,0.26315504341550494,0.02676918653939746
38,0.29015700761482033,0.3867591630846393
38,0.26881139391020975,0.021092806611008527
38,0.26757521437727183,0.02770977259392714
38,0.2663978383852378,0.02118868306143875
39,0.07610849497066395,0.001865650820914603
39,0.0743916139533554,0.0022416293377865827
39,0.07769802992292034,0.0021840843679589036
39,0.07192879838296562,0.002490445288115602
39,0.06902776131068551,0.0024818038783350903
39,0.07151837405439555,0.0022024966977232828
39,0.06779357331315886,0.0023999416012262425
39,0.07300424019289105,0.0024503136238892627
39,0.07357191364867383,0.002047894533436935
39,0.07137075735098936,0.002071251590039006
39,0.07789286559775578,0.0017167711750625061
39,0.07467343694564434,0.0018048784437490974
39,0.06838232789536676,0.00224605511391095
39,0.07133663432760358,0.002076406864359093
39,0.06745430035583043,0.002121592925231685
40,0.1413954448780339,3.0630993991023737e-08
40,0.1282672184330075,0.0007158258645306029
40,0.13536238637303522,8.95029908512657e-05
40,0.1343958900200226,0.0004071107563559804
40,0.13776364604445845,0.00015784388744850494
40,0.14273914665589763,1.7513029600731839e-12
40,0.13048238792395883,0.0003466850304893566
40,0.13111452837206772,0.0005554725451728831
40,0.13855441423074522,0.00015126664362605802
40,0.1352038347258168,6.90043707221659e-05
40,0.13262798654259722,0.00022588728487190078
40,0.14476591324834484,2.2102819934960395e-09
40,0.1348330377895756,8.901762951628828e-05
40,0.13317225590215725,6.611271271193567e-05
40,0.14163610697201942,1.5263156648536976e-09
41,0.1532155262348475,0.002629627802932112
41,0.15264631878245397,0.0022022005342781643
41,0.1440186465543925,0.0029603615355168534
41,0.15834584192738643,0.0019132620868914881
41,0.14795214187120245,0.0028646431628509125
41,0.14561158217054315,0.003015112698112525
41,0.1447233166880742,0.0028356524311366057
41,0.15076396102389775,0.001958945857809736
41,0.14116017259690733,0.0029489605641790854
41,0.14440765679984974,0.0028611977796310266
41,0.1459744478271655,0.002222824784888289
41,0.14436989193267916,0.0028929334529265733
41,0.148162495463429,0.002719716640700774
41,0.14606887638507748,0.002842301090959244
41,0.15064006777419017,0.0021064143922568676
42,0.06739542690396752,3.53438296202661e-14
42,0.06346660831914015,4.289739435506744e-08
42,0.08235451668365465,6.6107047850775e-05
42,0.0827050193156693,1.6620691900156066e-09
42,0.08794701641300948,1.3004206469518073e-12
42,0.08204120567114141,8.322294418877243e-08
42,0.08191088119025906,9.290192152410285e-13
42,0.07481213402785693,7.620499920847949e-08
42,0.07826271715426794,3.095789156117132e-08
42,0.07119071709415707,9.408199016566331e-14
42,0.07301819220955107,1.655684410770473e-08
42,0.08731528195533357,8.223839505851275e-08
42,0.08757627414820611,6.603440381021215e-05
42,0.09424409762588276,4.974487758460666e-13
42,0.08220887863435784,6.610696542360305e-05
43,0.09017897243579466,6.564315476578205e-05
43,0.09411705207186694,1.2187765329899902e-12
43,0.0865118125274378,4.336932315072954e-09
43,0.08885528893790141,2.563404623373096e-12
43,0.08749461389268968,1.7212952318475065e-13
43,0.08278489662812456,3.1914718858746024e-12
43,0.08910939656667533,1.9009772468145827e-07
43,0.1022686260346192,7.023486266830372e-13
43,0.09020200013597464,1.4147708414216061e-07
43,0.09277245368542904,6.599323687184122e-05
43,0.08666241369105364,2.8341794751742585e-13
43,0.09563649157650984,8.778591883799796e-13
43,0.09485623832671643,3.3737270276021865e-13
43,0.09238093471113894,1.523049929289242e-12
43,0.09886619587232821,1.0839047950863563e-12
44,0.004351551931206679,0.00013706069889964954
44,0.002806619211955238,0.00021939599394190398
