subject_idx,lr
84,0.12690747436725416
84,0.12499332920865487
84,0.13278628292433053
85,0.13156501598088424
85,0.13044702292429264
85,0.1307388427157795
85,0.13160246150365343
85,0.12717965241522408
85,0.13012901844263777
85,0.13070298715820838
85,0.13053916130368232
85,0.12841902467472907
85,0.12961338255609936
85,0.1295477055535657
85,0.12707634927602113
85,0.13213179130136435
85,0.13099690688492457
85,0.12793344159863215
86,0.099729672660026
86,0.1015856140871137
86,0.09908697838263415
86,0.10149881851619103
86,0.09791071615584063
86,0.09795792632496543
86,0.09771800494279306
86,0.10207989995586737
86,0.10285589447580575
86,0.10148566859392025
86,0.10407496163892133
86,0.10116855586555343
86,0.10466982616120996
86,0.09923627051654094
86,0.10006225599834828
87,0.11537432883907572
87,0.11069792797159758
87,0.11136418800004592
87,0.11865005962799588
87,0.11827697666284909
87,0.11297983042511678
87,0.11774108787177713
87,0.11693216931707164
87,0.12014771520559402
87,0.11945549528885935
87,0.11646378524246338
87,0.1150667587000585
87,0.11542466399055945
87,0.11190371661997081
87,0.11866796531946976
88,0.11377505566272214
88,0.09405379789027893
88,0.09698402324476015
88,0.09715729238357172
88,0.09356066651612002
88,0.09428458736103935
88,0.09323942967473653
88,0.09305918504512953
88,0.09482437688587485
88,0.10004961564522015
88,0.09355883546021723
88,0.09888565379231491
88,0.09321126042974916
88,0.09380683835723029
88,0.09389340462968099
89,0.12576956087233043
89,0.12654698166970135
89,0.12370053885274471
89,0.12730843279853807
89,0.12264368218330139
89,0.126367645257669
89,0.12723542353188555
89,0.1257749789251815
89,0.1301415193006678
89,0.12840008172869039
89,0.12984644438069945
89,0.13214517697813727
89,0.12621376087247982
89,0.1277311731326183
89,0.12674230076461246
90,0.18806121693477706
90,0.1898983985570055
90,0.1879137489415649
90,0.18429982497760947
90,0.1875086947149171
90,0.18852679660306215
90,0.18129235155180218
90,0.1757731678892931
90,0.18225717556200818
90,0.18027190083855374
90,0.18403041313759555
90,0.17809229400356935
90,0.17496056199545817
90,0.17391848120197012
90,0.17549971470268813
91,0.05984979418388479
91,0.05555618720599265
91,0.056393799830454706
91,0.06085307204629132
91,0.05672252118653094
91,0.058130012320013316
91,0.06078236546711953
91,0.05509029613270227
91,0.05670642542873849
91,0.05849762253998728
91,0.05776088018440582
91,0.057738420473470504
91,0.05972446382439513
91,0.05828465480685766
91,0.05549653594496219
92,0.03419548734186878
92,0.0350065809507074
92,0.03662999446189748
92,0.03827042729803509
92,0.04329611544531111
92,0.03835798129622444
92,0.03871406640811308
92,0.039724260468308174
92,0.039255057915757195
92,0.039265018161744374
92,0.038372176770142624
92,0.0390133775725146
92,0.03728401337176247
92,0.03529760765918812
92,0.041585914865671314
93,0.177077306926233
93,0.17486153411530717
93,0.17757425188683534
93,0.17820733137023248
93,0.1792217675382822
93,0.1780448180414152
93,0.18455663884635626
93,0.17584390989967524
93,0.17062373201443823
93,0.17704178719347077
93,0.17732262030771243
93,0.1827557173986725
93,0.17972050112691906
93,0.17837913979019226
93,0.17860615135556696
94,0.19544326860994193
94,0.19782972992500036
94,0.19554473689799623
94,0.19348208709699702
94,0.19128212309356932
94,0.19166259531007662
94,0.19229154029414675
94,0.19108574452356697
94,0.19498320695400248
94,0.19302467816345933
94,0.19134743937459447
94,0.1889018369972295
94,0.19176277239006842
94,0.19012414575487174
94,0.18799754106287792
95,0.15348698518072423
95,0.1469992972530782
95,0.14583867616473056
95,0.14751958574388727
95,0.14828868092982136
95,0.1426940114370823
95,0.14912051992327707
95,0.14461161249106305
95,0.14954738283590685
95,0.15137723442426212
95,0.1506080860378338
95,0.15175308204022156
95,0.15058257302855
95,0.15177135190770533
95,0.15350791876620332
