subject_idx,nu,kappa,omega
30,0.00010001669224561887,0.010039538596487381,-4.920250388486929
30,0.00010000088823207279,0.010047242275185289,-4.513258960938128
31,0.0001000003690857373,0.49482119380137507,-2.1345342579094186
31,0.00010000388085595652,0.1561146417419319,-1.8007054565899037
31,0.0001000032123506447,0.4447928474111243,-2.0601386138520175
31,0.0001004001272337363,0.15426848444295452,-1.8050616182964883
31,0.00015960801377938594,0.010065445891738377,-1.7161285264318697
31,0.00010000243536581467,0.11210598156271867,-1.7593468145306834
31,0.00010000642810929636,0.23150196952454247,-1.9800303219762156
31,0.00010005199250550528,0.010062866027803898,-1.7217970087328074
31,0.00010000892459736146,0.028400311034688437,-1.7388845410592693
31,0.00010013435076742219,0.010066448747963254,-1.694589612955593
31,6.898432333561766,0.45404585081141524,-2.4315539415908884
31,0.0001000030314422771,0.3785820324974678,-2.0824531485790465
31,0.00010000997735970651,0.2880706865157216,-2.033475718293053
31,0.00010000266522387335,0.15949408197015105,-1.8890737008863134
31,0.00010000909373500001,0.010063460316908628,-1.7599750588381031
32,0.0001000022986603208,0.4519924444735564,-2.4398800418636877
32,0.00019745181065306317,0.01000053740101177,-1.5794773854991573
32,0.00023959447581352572,0.010000069616335485,-1.787730690478075
32,3.521019095862635,0.010000000059239126,-1.9595208896825704
32,0.0001000016578703483,0.45887719541789934,-2.308458768116611
32,0.00018299757220439786,0.010003584255880296,-1.9769658214259402
32,6.825667418650146,0.010000000001550324,-1.9585652913253546
32,0.00018382259195934183,0.010000621107709976,-1.8712685801754454
32,0.00010000102784708699,0.3679844178499443,-2.431972338997058
32,0.0001000037959743069,0.010065075897830468,-2.084270993169475
32,4.539549163381754,0.0100000000021996,-1.964324865128444
32,0.00010000204258635173,0.19613364216502188,-2.2060182180304175
32,0.00010001669224561887,0.010065038903998758,-2.0097096597779296
32,0.00010000222527541349,0.16290163013430395,-2.2137131013667375
32,0.00026668292195162227,0.01000000024436288,-1.8141473913533617
33,0.00010000637587047781,0.0548921207272552,-1.6198909171077795
33,0.00010000136570859631,0.48095232923730774,-2.035114056580944
33,5.777995328894717,0.3619140055675816,-2.0222061956979975
33,0.00010111810362139876,0.07709042342342207,-1.6156241118174735
33,0.00010000123140649189,0.5883289919015663,-2.128836035985943
33,0.00010001582827217156,0.010064928130266507,-1.6195642994544228
33,0.00015960801377939274,0.010065445891738377,-1.5970881956828529
33,0.00010000046541437672,0.1289833558295697,-1.699970733054154
33,1.4502233585787683,0.9999999999525513,-3.0531955246721023
33,0.00010002364256224351,0.024630799372012353,-1.549764695311633
33,0.00010009448961817156,0.010006862461917839,-1.5464458849677687
33,0.00010001569996376166,0.13704434389241804,-1.6978057107337576
33,0.00010001669224561887,0.167866836472682,-1.7537933168066644
33,0.00010000637587047787,0.010066130622278657,-1.5737348982579626
33,0.00010000394050466317,0.010065684373725146,-1.6125472874857936
34,0.0001000013577545364,0.010050483698002745,-4.999966751513115
34,0.00010001031637514104,0.010071338639188758,-4.9999393046556575
34,0.0001516043653724759,0.010064188216183469,-4.99999999858939
34,0.00010000039210195002,0.01004513954662706,-4.99994596189255
34,0.00010000243536581468,0.010064673006418879,-4.999951185072157
34,0.00010001031637514102,0.010065190719517957,-4.999941855146512
34,0.0001000236514832625,0.010080521914034447,-4.999966594562698
34,0.00010001031637514102,0.010068697664604867,-4.999955642048319
34,0.00010001031637514102,0.010072659163728882,-4.999964759866003
34,0.00010000524249794652,0.010064088876926645,-4.999942023160538
34,0.00010000155650270743,0.010062387925315141,-4.999957167996469
34,0.00010000243536581468,0.010062081268400401,-4.999936263220922
34,0.00015960801377939274,0.010065445891738377,-4.999935736325094
34,0.00010001026150891696,0.010064596661115794,-4.999930560817998
34,0.00010001026150891696,0.010070053588302845,-4.9999369968385725
35,0.00010001537084822296,0.14338047830945777,-2.8083163144540477
35,3.740865574177965,0.4594552303129587,-3.1333847338371457
35,0.00010001669224561887,0.334616046221392,-3.024924073495548
35,0.00010257654065614849,0.3694399693725446,-3.0756671722635893
35,0.00010000637587047787,0.05422029827048804,-2.780211578765718
35,0.00010000237056641929,0.26396915680152033,-2.950469289742669
35,0.00010000024762641204,0.3184399104022563,-3.0700165207511905
35,0.00010000336898085172,0.19025092711960015,-2.86460271363142
35,0.00010000021959679853,0.613357693434408,-3.313718193976378
35,0.00010001025864781306,0.30343763916438976,-3.045038765143091
35,0.00010001537084822296,0.10974105766537032,-2.778959771650727
35,0.00010001275627177138,0.010051545545232288,-2.6101606424207957
35,0.000100010316375141,0.11267278631754217,-2.8188396417786548
35,0.00010000366083993728,0.32043606183013956,-2.944765203985864
35,0.00010000000090132816,0.39716973788899457,-3.0101532225063923
36,0.000100011869973919,0.010064003483270691,-1.7041470758668804
36,0.00028478712312894557,0.010000635133606451,-1.818315156257958
36,0.00010000139036480814,0.01006499129308495,-1.8223587254074773
36,0.00010000243536581468,0.010065405251052406,-1.8545134466008624
36,0.00010001669224561882,0.21216013033296707,-2.0728841668534903
36,0.00010000408078850742,0.010062016914792476,-1.8428763613226247
36,0.00015959214869171762,0.1538470632754371,-1.968545362194783
36,0.00010000129493463073,0.13502196229126642,-2.0025118883290967
36,0.00010001669224561893,0.010064841200706078,-1.8593091872063572
36,0.00010000036391355689,0.06908325972666517,-1.9105149431038815
36,6.858341501528796,0.010000000054096526,-1.8371479950493823
36,0.00010000150513884851,0.3012206413358024,-2.211502083370009
36,0.00010001555916799306,0.09991355688407463,-1.917981959102311
36,0.00010001025864781306,0.11868326810530805,-1.9829218300408396
36,0.00010000296672836574,0.07727631040840413,-1.939192353172967
37,0.00010000269863741528,0.053917999322388485,-1.5849374188005214
37,0.00010000081508471617,0.010065131349981216,-1.5227383715798848
37,0.00010001026150891694,0.010064777838054048,-1.583963565295018
37,0.00010001315117131373,0.3445625631125064,-1.9497440204385716
37,0.00010001537602400846,0.010065289098026975,-1.5867833498228658
37,0.00010000105088280086,0.705145703083994,-2.3085993744570343
37,0.00010000093022696617,0.4854024402923546,-2.0934661681272138
37,0.00010000063564163817,0.13930885325843825,-1.7415888356183031
37,0.00010000229787281617,0.8558136052185294,-2.420855442434471
37,0.00010001627753146919,0.16140144516254407,-1.7264403157387176
37,0.00010000146570407244,0.6658537160618611,-2.271494057237605
37,0.0001000015814663905,0.25734695479182224,-1.8342866991332678
37,0.00010000350314723244,0.29258499866524124,-1.896895289756307
37,0.00010000271950000005,0.34316111225440743,-1.9521124446415612
37,0.00010001546029455346,0.3247775589963148,-1.9706937162523788
38,0.000100010316375141,0.07106103607836127,-3.2902931895018113
38,0.00010000289503350148,0.01005804939288401,-3.2917028524937706
38,0.0001000014453962075,0.2642063191553809,-3.2688169002580203
38,0.00010000006240218145,0.2627563201255497,-3.758203507835388
38,0.00010000126553181678,0.05819690359971435,-3.4913233997114483
38,0.00010000128372014894,0.010022701693292745,-3.312646221094337
38,9.999999999990004,0.010056890131446916,-3.0505981650086973
38,0.00010001426352437744,0.01005207149339565,-3.213540980773772
38,0.00010000175610787032,0.19312088581035228,-3.068265392725649
38,0.00010000350388766148,0.06978285556261095,-2.958340897079838
38,0.0002882318035481822,0.01000081058754234,-2.9275636721727967
38,0.00010001669224561887,0.14507295457902505,-3.4690921414104263
38,0.0001000004362013867,0.3809536297712558,-3.2349508231249895
38,0.00010000394050466317,0.010065436577222633,-3.053276006725301
38,0.00010000343784366441,0.010065291961274446,-2.8853613758908807
39,0.00010000637587047781,0.27203245890896693,-2.7415848492595907
39,0.00015960801377939274,0.010065445891738377,-2.4598717732604864
39,0.00010001537084822296,0.3848619682258811,-2.8103848027513147
39,0.00015960801377939274,0.010065445891738377,-2.459374849875831
39,0.00010000377190622225,0.24335694704302993,-2.7250547143730968
39,0.00010001027873712966,0.18575326259253822,-2.702369989676054
39,0.00010000027347785288,0.2525374931642698,-2.786792379752855
39,0.00010001537084822296,0.1405573536137082,-2.561585126297205
39,0.00010000876139698529,0.010068329927354945,-2.4550426753664323
39,0.00010000062921598887,0.10995450928100267,-2.6560196450445392
39,0.00010000214654370508,0.3721045479100933,-2.8849203909637784
39,6.8479237025422774,0.5992742588470226,-3.212877114328599
39,0.00015960801377939274,0.010065445891738377,-2.5934819433130096
39,0.00010000156177220133,0.3513107013415773,-2.9386742707972964
39,0.00010000107154710126,0.4153729539150333,-3.064430391339134
40,0.00010000912629967846,0.010068154527180264,-1.8571830616499836
40,0.00010000386052029194,0.7034086892614664,-2.605862539463033
40,0.00010001537602400846,0.01009155179161315,-1.9431413784932094
40,0.00010000243536581468,0.010064101310690446,-1.8840281147885878
40,0.00010000204861430011,0.3736404064946183,-2.2439266781133282
40,4.051143615307215,0.8392282212510206,0.8995525458631486
40,0.00010000142786092342,0.3333550574800754,-2.265006564138314
40,0.00010000391578293954,0.12262715225418977,-2.0067290330622107
40,0.000100010258647813,0.22906224332174682,-2.114458568131662
40,0.00010000150513884852,0.25892826033522615,-2.1770789855268755
40,0.00010000637587047781,0.11328540522095024,-2.039937486852004
40,0.00010000018373915997,0.21349957580597181,-2.10078787762967
40,0.00010001026150891694,0.010086355895966603,-1.942666197386921
40,0.00010000048796858743,0.26261801426843956,-2.2028446152193855
40,0.00010000204411637377,0.34837419402597375,-2.2440261482878436
41,0.00010000035531508382,0.5298627168337658,-1.8987621798664607
41,3.979602711870881,0.6650433780670606,-2.686185054998911
41,0.00010001632175777659,0.38700854485608654,-1.827184701859142
41,0.00010001537084822296,0.3123839012501137,-1.6342501161965888
41,0.00010001669224561887,0.3777936910554356,-1.7798065849093399
41,0.00010000135938312468,0.11266219469223614,-1.5505106378341944
41,0.00010001610718009451,0.010067359409510257,-1.449220965053956
41,0.00010001669224561887,0.010178420494522175,-1.5094092299316135
41,0.00010000430231632627,0.1222183385840292,-1.5962360886080396
41,0.000100009782527984,0.39387527153884166,-1.8421187998107962
41,0.000100007049045484,0.33149578280970676,-1.8369888622105637
41,2.951533778390829,0.26172886364051845,-1.6869694325965379
41,0.00010000297296248209,0.771836015843432,-2.175185572646472
41,0.00010000897811693887,0.07464763215408388,-1.5150342688502496
41,0.46681616252639646,0.6075643785079186,-2.0737018260630107
42,0.00010000168187043449,0.010045746133177597,-3.1934403440472354
42,0.00010000150513884851,0.505255140530192,-3.8768414635130344
42,0.0001000015343683943,0.45114353548564307,-3.5174882290160774
42,0.00010000275285794382,0.7889528124171964,-3.904678679188986
42,0.00010001031637514105,0.07595925941714546,-3.266600454307711
42,0.00010000295804338269,0.2123871650298263,-3.23451360355464
42,6.099576151395036,0.010000000021369082,-3.0664717157848345
42,9.999999999990004,0.010052130999237753,-3.2221768724077045
42,0.00010001669224561889,0.01005268576952405,-2.9127623675883156
42,0.00010000106224105845,0.30320541652070615,-3.5287291798080025
42,0.00010001669224561876,0.031165597794387833,-3.137224507721944
42,0.00010001663069935193,0.05349571609197783,-3.0430183713805787
42,9.999338936997177,0.010066398263278766,-2.8506825596331926
42,0.00015960801377945533,0.05029552939479405,-3.1989982795862466
42,0.00010001154777834027,0.010033234906215499,-2.984533772460151
43,9.999999998694527,0.361455944686508,-3.207070567739497
43,9.999999994464426,0.5058934337387042,-3.406900408746229
43,6.69635022528023,0.569470650678182,-3.522748884749547
43,3.2798738925527635,0.8788805101548179,-3.801731747160642
43,9.3882958947778,0.5204689395112748,-3.4347128470739903
43,7.465493074486227,0.5748241061201759,-3.560849731330557
43,8.421474126591352,0.5720386835973298,-3.6556906069420623
43,9.233822225193656,0.475566186909148,-3.324994518439356
43,4.298272544211998,0.6978802452629699,-3.5708736119094078
43,2.5348684556303662,0.8387859587790404,-3.620373142502743
43,3.994256393776983,0.7646834519221342,-3.655948120798266
43,5.054112317365891,0.6473820981887888,-3.423820840668694
43,2.7485208521232587,0.937355122572243,-3.8182074000711244
43,8.8372951621757,0.4956665255686021,-3.3144661654495566
43,1.9903863880875012,0.9964903864068384,-3.840235194920111
44,9.99999999456101,0.010068494966160548,-4.999967304460712
44,0.00010001537602400846,0.010064948444947635,-4.999959213614291
44,9.999999983637695,0.010070312199708588,-4.999966131998115
44,0.00010001669224561887,0.010065134939082683,-4.999961017030476
44,0.00010000121907485836,0.010063749014744551,-4.9999691911793835
44,9.999709634176371,0.010065438863384946,-4.999999999708571
44,9.999800948935299,0.010000002262683511,-4.999968163417943
44,9.999999984623976,0.010088745282999122,-4.999966942457465
44,0.00010001031637514102,0.010069293040514368,-4.999967446392474
44,0.00010000879713498536,0.01001794479208779,-4.999967319549345
44,0.00010000071679821664,0.010056024050122235,-4.999968707473653
44,0.00010001031637514102,0.010064515933893398,-4.999959634671868
44,0.00010001669224561887,0.010064909176234194,-4.999955921394991
44,9.999999983307754,0.010072399319756297,-4.999967329473291
44,0.00010000243536581468,0.010063558379554288,-4.99996685092956
45,0.004676084994311133,0.010059370902604042,-2.881425447498805
45,9.99999999362413,0.6707396332363205,-3.691472885903642
45,9.99994039198622,0.836588625191246,-0.6944191412334026
45,0.00010000779916406971,0.017510385822760603,-3.3959877030185064
45,0.00010001591768337185,0.2071448958519058,-3.43329079368318
45,0.00010000172490140917,0.023619563112382537,-3.1183006684319747
45,9.999999725653144,0.010276615450773697,-3.404566251996235
45,0.00010000283889335221,0.6294262109496602,-3.9757286329000134
45,0.00010001061732012053,0.05608943091609771,-3.5183508276948054
45,0.00010000637587047781,0.5245533045972249,-3.821376090967037
45,0.00010000205556379583,0.35960129595078805,-3.75833210773356
45,0.00010001537084822296,0.22927578933669363,-3.5129881571640125
45,9.993165738929658,0.6817448592439885,-3.7431774588176108
45,0.00010000345538848,0.11699861238657945,-3.4421284083210546
45,0.00010001537084822296,0.018165998732223708,-3.337524915414684
46,0.0002999645152159351,0.010003867821594084,-4.563277400908291
46,0.000100010316375141,0.1583851282023146,-4.828600556200222
46,0.00010001031637514102,0.45686186849332994,-4.9684156157937025
46,0.00010001567798656832,0.010065282699909904,-4.497776638502738
46,0.00010001025864781306,0.14825556356672515,-4.625670357298118
46,0.00014081983043040208,0.010050377155331932,-4.522655260212268
46,0.00010000232392595919,0.3412795190186086,-4.925744957345715
46,0.0001596080137793443,0.023219021431521897,-4.553871005818235
46,0.00010001565624528431,0.2271862701964013,-4.861775084678118
46,0.0001000047254140391,0.215831992756942,-4.693400691040783
46,0.00010000129268720358,0.010064501875531281,-4.811945989636659
46,0.00010001669224561893,0.2852137047933846,-4.878990906660548
46,0.00010000334936931614,0.24837017369346903,-4.6926366532293855
46,0.00010001662479815234,0.010065428225975141,-4.663165390542699
46,0.00010000127399042801,0.010061050853139799,-4.999937403847457
47,0.00010001025864781306,0.17418401395973665,-4.38026423127278
47,0.00015960801377956635,0.010065445891738379,-4.589030814134733
47,0.00010001669224561887,0.01006389183982545,-4.35188747927172
47,0.00010001644626047738,0.28762439680397567,-4.601632178341453
47,0.00010001031637514105,0.1430314684881827,-4.40563482742329
47,0.00010000200074555582,0.23496071532109963,-4.572875251164505
47,0.00010000039821432996,0.6380596149185146,-4.903943299350486
47,0.00010000067135872098,0.6558687812269294,-4.930388341630251
47,0.00015960801377939274,0.010040009366439145,-4.756550713339866
47,0.00015313465822786571,0.010000002601879103,-4.30626390272735
47,0.00010000091310396621,0.108489207701639,-4.21520453986737
47,0.00010000109522322311,0.36116441942638833,-4.59606089411178
47,0.00028989622196577767,0.010002786159658623,-4.419999855546393
47,0.00031437116774753497,0.010001315080178395,-4.06362077622448
47,0.00010001537602400846,0.010049684440559299,-4.200383226274071
48,0.00010001543183978955,0.010072005817111731,-4.9999662368076505
48,0.00010000637587047787,0.010064979501528884,-4.9999623545759775
48,0.00010000373886438036,0.010063225557196125,-4.999963974387068
48,0.00010001537602400846,0.010071565075614972,-4.9999661919725815
48,0.00010000381297523106,0.010066619639000627,-4.999967079426577
48,0.00010001560503540674,0.01007432778467342,-4.9999674876038736
48,0.00010001026150891696,0.010067907082606251,-4.999966753142051
48,0.00010000544153331268,0.010063895125287796,-4.999962973931864
48,0.00010001557450937574,0.010064849491227287,-4.9999513283241495
48,0.00010001537602400846,0.01006437556548717,-4.999954515072864
48,0.00010001665166513011,0.010069412370737947,-4.999966736883066
48,0.00010001609556656342,0.010070146210574242,-4.999966106491611
48,0.00010001026150891696,0.010078367287494106,-4.999966777930913
48,0.00010001537602400846,0.01006498117374331,-4.999956936367772
48,0.00010001537602400846,0.010068886307760018,-4.9999658245039456
49,0.00010000149309981386,0.16647242335669288,-2.049246567469373
49,0.00010007769738377135,0.25807810235565504,-2.202985424103159
49,0.00010000331808840197,0.22124502646089475,-2.1708995448421327
49,0.00010000847444782438,0.11800560782209728,-2.040435519350656
49,0.00010000157079673562,0.41072318413963055,-2.29509579370671
49,0.00010000214182322066,0.4756727098450392,-2.3868952448365093
49,0.00010000137090453466,0.01005058425079905,-1.9074556856426568
49,0.00010001006014821102,0.25208018810295046,-2.185623946306438
49,0.00010000123601666951,0.5780809720233165,-2.479408356001214
49,0.00010001031637514102,0.23506152521518384,-2.151510619024214
49,0.00010000348768492471,0.18750274698553498,-2.0573770163999496
49,0.00010128752270732308,0.05465371475315031,-1.9671278099908258
49,0.00010001640816386715,0.010017454670833835,-1.9265657512240284
49,0.00010005473002627764,0.01000057352172424,-1.8767429643397777
49,3.971481851362709,0.0696964787034766,-1.995612941132904
50,0.00010000637587047781,0.18691967897939532,-1.7678431605033365
50,0.00010001537084822296,0.16039994878923686,-1.6778777106838811
50,0.00010001556294178066,0.07718841298031041,-1.5546309457811267
50,0.00010000243536581467,0.13710702814612466,-1.6458803343163495
50,0.00010000120792340032,0.24615754767649178,-1.7109297997670787
50,0.00010000229263426255,0.6245610642938103,-2.0967701501310656
50,0.00010000990738826817,0.38974644306495343,-1.914450326387516
50,0.00010000107580676205,0.5679102841494437,-2.0507457179263198
50,0.00010000028823236678,0.04071268028945447,-1.5507423249892343
50,0.0001000161008836824,0.3206071476999016,-1.8733314654790418
50,0.00010001669224561887,0.14703209559067087,-1.6490922830742012
50,0.00015960801377939274,0.010065445891738377,-1.515219076994563
50,0.00010000050252892424,0.1464682253093839,-1.6402086362355444
50,0.00010000451601542684,0.10021424951674957,-1.5706377505633582
50,0.00010001475505668687,0.01006072087649431,-1.4757485529424699
51,0.0001000083314013068,0.010059778062390851,-3.9175001229454556
51,0.0001000035278163363,0.1698488495369885,-3.9763069329063123
51,0.00010000544078520951,0.2606269567711743,-4.238147972357517
51,0.00015960801377939274,0.010065445891738377,-3.9432479944618697
51,0.00015960801377939274,0.010065445891738377,-3.8764495885645944
51,0.00015960801377939114,0.5475263012802354,-4.571281706629241
51,0.00010000637587047781,0.07194028404625168,-3.987659912761236
51,0.00010001031637514097,0.052076716135355285,-4.03823242832371
51,0.00010001334688198293,0.3377736072158629,-4.402834563661172
51,0.00010001669224561887,0.1370552549899073,-4.040270267246871
51,0.00010000216192678884,0.010048552575595945,-4.035893137711492
51,0.00010001669224561889,0.134173620367453,-4.092374606385568
51,0.00010001562486157116,0.16218020435375688,-4.289179361071658
51,0.00010000637587047781,0.5278788457564366,-4.447410481837001
51,0.00010000341263158917,0.1987224435056526,-4.164265549144117
52,0.00010001610832181368,0.39621062203938484,-4.7267352650730485
52,0.00010001026150891696,0.1702262023064114,-4.555472233891925
52,2.6135076368841563,0.5970891634210976,-4.89890937721736
52,7.726546624038338,0.4243950466776651,-4.728753558360596
52,0.0001596080137793443,0.31498573014988485,-4.5268110861690465
52,0.00010001026150891694,0.010054510483416181,-4.194181100378636
52,1.768470790351173,0.5556861512338018,-4.854513789770075
52,0.00010000371739636303,0.2301993149183663,-4.31465393082789
52,0.0001596080137797884,0.10440784545567845,-4.228892266178986
52,9.999999998641648,0.19726897512869732,-4.483190170036442
52,2.8975454943483316,0.46430359153913553,-4.6723674616584185
52,2.170177406332816,0.6442617713700999,-4.909722080118456
52,1.6699972636146496,0.5890042081591421,-4.857572449159549
52,1.172222939479028,0.7492012207702533,-4.823800050026678
52,9.82846672465435,0.1264779169566406,-4.243161388520788
53,0.00010000329263230763,0.26365693105211285,-1.9480417332790794
53,0.00010000142245037815,0.23981866056373255,-1.981185094320029
53,0.00010000821257538585,0.2787054811467994,-2.124198484374491
53,0.00010001537084822296,0.05264534370832907,-1.8462598999483828
53,0.00010000498407145773,0.010052257598329247,-1.8771634283809504
53,0.00010000198342758788,0.011195476301296836,-1.8614868094161618
53,0.0001000028012797518,0.2999390658362418,-2.1330343291794684
53,0.00010000203228243466,0.010026063390152471,-1.8040017250403915
53,0.00010000330582154976,0.24186205705278654,-2.05977962606505
53,0.00010000146479142682,0.30268151927803144,-2.0857450430573143
53,0.00010000065715460972,0.010063809500069345,-1.7859798486807839
53,0.00010000081588050933,0.16879540970302812,-1.973672210780406
53,0.00010000021959679853,0.5034492437711144,-2.282122454421996
53,0.00015960801377939274,0.010065445891738377,-1.7694782225726826
53,0.00010000862129312939,0.41983496940106024,-2.1525343778634936
54,0.00010000079906483342,0.3287769843207493,-3.009244102436209
54,0.00010000303316674904,0.23111356511292042,-2.978980070248605
54,0.0001000165370442954,0.010065303995968089,-2.640469526856189
54,0.00010001308868540481,0.15806144678746964,-2.845087713531603
54,0.00010000014664910347,0.5268877558193579,-3.1673593156873454
54,0.00010000158589885594,0.19138639111736555,-2.806288748144755
54,0.00010000243536581467,0.1530674612363425,-2.7853252053156754
54,0.00010000305533099959,0.010066631958370128,-2.668737996860454
54,0.00010000473171122002,0.010063578620641937,-2.6944529740339163
54,0.00010001086922633624,0.4735828490274298,-3.0949350335225883
54,0.00010000140041823891,0.3585913522317234,-3.0264224734242413
54,0.00010000185017845653,0.9507241268140671,-3.555345037110326
54,0.00010000148832256978,0.0406653735135754,-2.6682293674303716
54,0.0001000014043664788,0.31631765120164823,-3.0073864606363583
54,0.00010000071587326092,0.11142921756342468,-2.7729836220923727
55,0.00015960801377956635,0.08434071845140538,-4.489170303996837
55,0.00010001031637514102,0.010067465585316824,-4.177679259326784
55,0.0001596080137797884,0.018500332416009038,-4.3257714012039505
55,0.00010001602204447944,0.17766773436598843,-4.427580990315948
55,0.00010000145853702598,0.1821943770274063,-4.373607282051619
55,0.00010001537602400846,0.12153793443076531,-4.398007598365025
55,0.00010000076171789463,0.20982547843557917,-4.409460043137658
55,9.999999984629152,0.34396307816276195,-4.952847223541916
55,0.00010000023963873485,0.13404228172986832,-4.413871992313968
55,0.00010001025864781306,0.4077767829480474,-4.827062184034721
55,0.00010001537602400846,0.17887620971571047,-4.646472733596499
55,0.00010001540441176781,0.15195011193483593,-4.58792317380526
55,0.0001596080137797884,0.05809385490452211,-4.549677812370756
55,0.0001596080137793443,0.04543745320257116,-4.400930460832521
55,0.00010001537602400846,0.17529780130376196,-4.720934830212513
56,0.00010001241669523254,0.015688402541025305,-2.723165620484011
56,0.00015960801377939274,0.010065445891738377,-2.744700014097346
56,0.00010000011653194222,0.3902297562576378,-3.106663872167377
56,0.00010000104415174943,0.3374064403565263,-3.0407574414338647
56,0.00010001669224561882,0.21678030503055462,-2.963433406262556
56,0.00010000307930163661,0.3002573015549534,-3.0221681572139225
56,0.00010000087571613236,0.1487405170011767,-2.8911149044761904
56,7.521061906490863,0.720187139012479,-3.5213837627908595
56,0.00010001669224561889,0.010065366650943935,-2.6891403566318726
56,0.00010000386757173495,0.14953349194102503,-2.8908222554443452
56,0.00010001669224561893,0.1489121243898064,-2.8939290710546426
56,0.00010000025437145454,0.4832871995952193,-3.1680742571424214
56,0.00010000057491188235,0.010065198883408275,-2.707792864709232
56,9.999999999998286,0.6267103276687466,-3.363017623746111
56,0.00010001537084822291,0.07181398847576059,-2.768743562966408
57,0.00010001387708413514,0.24576825756960619,-4.651415056564239
57,0.00010001548356938268,0.5623205249687804,-4.9677808448206
57,0.00010000124955946999,0.10282955155182665,-4.755907138409222
57,0.00010001669224561887,0.12489494118592111,-4.705614757448941
57,0.00010001583359548768,0.19931907241174937,-4.6608990317474195
57,0.00010000373201792044,0.10526169453365956,-4.662824266317437
57,0.00010000178412429342,0.3100312735334453,-4.877977603995976
57,0.0001000166922456189,0.3895717380557447,-4.981942868533978
57,0.00010000313932493149,0.30220645573889243,-4.860027605085089
57,0.000100010258647813,0.4189849399353727,-4.924983489564591
57,0.00010000150513884851,0.34280985357791943,-4.851446654121861
57,0.00010000269775740235,0.2785982979402344,-4.741938918171666
57,0.00010001025864781306,0.1417961842146156,-4.5037094229150085
57,0.0001000004634226028,0.28553104761154346,-4.855090238925264
57,0.00010000081100970378,0.39763385874356194,-4.964046614126113
58,0.00010000180980846348,0.2836085785284704,-2.3363777882585324
58,0.00010000282925424478,0.43998527586713043,-2.5228839726908197
58,0.00010001026150891696,0.047492206181494974,-2.1957615670773527
58,0.00010000325887251523,0.5311605036528018,-2.728108284030313
58,0.00010000756013077333,0.1795720189726729,-2.3456899086574787
58,0.00010000331242743647,0.716107068926005,-2.8846072754226992
58,0.00010001345762366708,0.011672261167169705,-2.227218918775964
58,0.0001000017243080454,0.7126774169729808,-2.9726771619980394
58,0.00010001669224561882,0.1005966074266082,-2.4653332020724577
58,0.00010001537084822296,0.2284342106022439,-2.5168058404771214
58,0.00010001579824009956,0.010071713167250687,-2.298420499335668
58,0.00010001537084822291,0.2506632008707896,-2.504429686513686
58,0.00010000054674541288,0.3813439843273385,-2.643618978007721
58,0.00010000048413634686,0.32799849072086035,-2.573325174113847
58,0.00010000176007583575,0.4853860446337745,-2.8159888983443775
59,4.41037468773506,0.8300630025657983,-4.34575614783458
59,5.687174873012201,0.6073433124558529,-4.167987666235055
59,6.5851042728085885,0.5870049613140951,-4.17385351141072
59,2.503853615575525,0.8893974772499185,-4.458224296201685
59,4.606787730731889,0.7065770372140167,-4.305692918662523
59,9.99999999193104,0.4491825245404293,-4.029423857171287
59,9.477613311819137,0.4548496951222858,-4.032014656100336
59,3.5166599959972396,0.77322816260224,-4.340070946493877
59,9.999998076306426,0.4385731945208347,-4.0605274212613125
59,9.999999997708581,0.19677916457992772,-3.8089335507380073
59,2.4749363584060724,0.8748794155004384,-4.43681867897094
59,6.0047147497891675,0.505612419931735,-4.08855544366875
59,7.513707841799365,0.566545186129464,-4.134521040561876
59,9.999999974684853,0.21315127789491325,-3.769345011515915
59,9.999999994228942,0.37749005709481404,-3.9539882008740466
60,0.00010001566379783014,0.010069822093041355,-4.980357744420807
60,0.00010001669224561887,0.01006699684913194,-4.999948223599422
60,0.00010001031637514102,0.010065325568955796,-4.999937033456589
60,0.00010000946132988643,0.010068088858682113,-4.959998203684695
60,0.00010001631589073861,0.06324963001496094,-4.899017566005769
60,0.00010001272290044602,0.04221259720333198,-4.872110823365457
60,0.00010000243536581468,0.010064957399811858,-4.99993436411476
60,0.00010001031637514105,0.010069470987904592,-4.999966859541266
60,0.00010001669224561887,0.010065141675911863,-4.999953592416804
60,0.00010001011799751767,0.010064116509834728,-4.839433513493492
60,0.00010001026150891698,0.010064832511097995,-4.999940657615672
60,0.00010001031637514102,0.010067486324409233,-4.999964531546189
60,0.00015298568497349604,0.010000003395887138,-4.999938697583972
60,0.00010001537602400846,0.010065198901796881,-4.99992155884807
60,0.00010001026150891694,0.010074547633488846,-4.99995085333046
61,0.00010001128515526063,0.010068907306644843,-4.74486690867304
61,0.00010000426317319371,0.010066976563309911,-4.950965099547791
61,0.00010001504348668714,0.02589255228290609,-4.750456755012441
61,0.00010000243536581468,0.010063813959032783,-4.788746645792799
61,0.00010000973506347313,0.35640007500337423,-4.92865490414331
61,0.00010000243536581467,0.20637296050011603,-4.949926983251226
61,0.00010000292682172163,0.4797516798456126,-4.943721649980005
61,0.00010001669224561887,0.010065138984339136,-4.8783853872468
61,0.00018424029812996593,0.010039361924909326,-4.867271765519927
61,0.00010000294110973158,0.010024537993108845,-4.9719339292662
61,0.000100010316375141,0.20498108899809445,-4.986898628536775
61,0.00010000130716183994,0.0100603356762298,-4.978009566145974
